"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2017","4172","1","Regular Academic Session","AMID","AMID-R","404","9181","INTERNATL TEXTILES & APP TRADE","Copeland,Lauren Elizabeth Reiter","54","56","3.233","3.113","0","38.9","50","11.1","0","2","0","9","12","11","10","6","1","3","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMID","AMID-R","405","17282","INTL FASHION CONSUMERS&RETLRS","Lennon,Sharron J.","26","27","2.935","2.987","0","19.2","61.5","15.4","0","2","0","2","3","4","10","2","2","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMID","AMID-R","410","16317","APPAREL ENTREPRENEURSHIP","Bomberger,David Rick","23","29","3.8","3.239","0","87","8.7","4.3","0","6","5","11","4","1","1","0","1","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMID","AMID-R","412","16322","GLOBAL SOURCING","Zhao,Li","24","28","3.563","3.078","0","58.3","33.3","8.3","0","4","2","11","1","5","3","0","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMID","AMID-R","413","33060","PLANNING AND ANALYSIS","Olsen,Dana R","29","31","3.786","3.282","0","82.8","17.2","0","0","2","10","8","6","2","3","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMID","AMID-R","413","4641","PLANNING AND ANALYSIS","Olsen,Dana R","28","30","3.482","3.1","0","60.7","32.1","7.1","0","2","1","10","6","4","4","1","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMID","AMID-R","413","9211","PLANNING AND ANALYSIS","Olsen,Dana R","19","19","3.089","2.841","0","42.1","36.8","15.8","0","1","0","5","3","3","2","2","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMID","AMID-R","416","36103","SUSTAINABILITY IN PRODUCT","Embry,Mary Christine","15","16","3.407","3.238","0","53.3","40","6.7","0","1","0","4","4","1","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMID","AMID-R","450","16390","PROFILING THE APPAREL CUSTOMER","Lennon,Sharron J.","25","28","3.132","3.03","0","24","72","0","0","4","0","6","0","3","13","2","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMID","AMID-R","485","16469","ADV SPEC TOPICS: APP MDSE","Hasty,Ashley","8","8","3.825","2.956","0","75","25","0","0","0","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","8W1","Eight Week - First","AMID","AMID-R","485","33315","ADV SPEC TOPICS: APP MDSE","Olsen,Dana R","13","14","3.923","3.158","0","92.3","7.7","0","0","1","9","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","8W2","Eight Week - Second","AMID","AMID-R","485","33773","ADV SPEC TOPICS: APP MDSE","Lyon,Glenn Steven","20","21","2.9","3.013","0","25","45","20","0","3","0","5","0","8","1","0","2","2","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMID","AMID-X","371","33141","TEACHING INTERNSHIP IN AMID","Christiansen,Deborah Lynn","22","22","3.968","3.495","0","95.5","4.5","0","0","0","0","21","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMST","AMST-A","100","12262","WHAT IS AMERICA?","Anderson,Paul Allen","138","170","2.887","3.02","0","47.1","15.2","24.6","8","39","30","19","16","10","7","4","9","14","11","2","7","2","7","10","22","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","8W1","Eight Week - First","AMST","AMST-A","100","30026","WHAT IS AMERICA?","Inouye,Karen M","39","47","3.269","2.997","0","46.2","46.2","2.6","2.6","9","0","6","12","8","8","2","1","0","0","0","1","0","1","1","7","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMST","AMST-A","100","9059","WHAT IS AMERICA?","Mowatt,Rasul A","104","175","2.651","2.841","0","32.7","32.7","17.3","1.9","87","10","12","12","12","17","5","7","10","1","0","0","2","16","17","52","2","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMST","AMST-A","150","12801","INT NAT AM&INDIGENOUS STUDIES","Kuhn,Jedediah Huggins","26","31","3.323","2.936","3.7","61.5","30.8","3.8","0","6","0","4","12","3","2","3","0","1","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMST","AMST-A","200","11560","COMPARATIVE AMER IDENTITIES","Holtzman,Dinah Elizabeth","38","42","3.197","3.06","0","50","34.2","5.3","10.5","4","4","4","11","9","3","1","0","1","1","1","1","2","0","2","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMST","AMST-A","200","34110","COMPARATIVE AMER IDENTITIES","Holtzman,Dinah Elizabeth","41","43","3.629","3.21","2.4","82.9","12.2","2.4","0","3","2","16","16","3","2","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMST","AMST-A","202","12638","U.S. ARTS AND MEDIA","Wester,Maisha","31","52","2.41","3.064","5","16.1","41.9","22.6","16.1","22","0","2","3","0","8","5","2","2","3","1","1","3","1","8","12","0","0","1","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMST","AMST-A","300","16059","IMAGE OF AMERICA IN THE WORLD","Frazier,Lessie Jo","25","32","3.668","3.11","4","76","16","8","0","7","7","11","1","2","2","0","0","0","2","0","0","0","0","0","7","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMST","AMST-A","399","30614","ADVANCED TOPICS S&H FOR AMST","McGerr,Michael Edward","15","15","3.1","2.952","0","46.7","33.3","13.3","6.7","0","0","2","5","1","2","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMST","AMST-A","399","30982","ADVANCED TOPICS S&H FOR AMST","Lepselter,Susan Claudia","6","7","3.883","3.496","0","83.3","16.7","0","0","1","2","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","AMST","AMST-A","450","15202","SENIOR SEMINR-AMERICAN STUDIES","Anderson,Paul Allen","8","9","2.963","2.901","0","37.5","50","0","0","2","0","0","3","2","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANAT","ANAT-A","215","4646","BASIC HUMAN ANATOMY","Dougherty,George S.","37","45","2.595","3.271","0","18.9","43.2","21.6","10.8","10","1","3","3","3","9","4","5","1","2","2","1","1","2","3","5","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANAT","ANAT-A","215","9426","BASIC HUMAN ANATOMY","Dougherty,George S.","40","47","2.918","3.252","0","32.5","37.5","22.5","5","8","3","6","4","5","6","4","4","2","3","1","1","0","1","3","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANAT","ANAT-A","215","9427","BASIC HUMAN ANATOMY","Dougherty,George S.","40","42","2.605","3.38","0","40","15","22.5","15","5","7","5","4","1","4","1","3","1","5","2","2","2","3","1","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANAT","ANAT-A","215","9428","BASIC HUMAN ANATOMY","Dougherty,George S.","37","46","2.411","3.217","0","29.7","16.2","27","16.2","13","2","5","4","2","3","1","3","6","1","5","1","0","4","3","5","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANAT","ANAT-A","215","9429","BASIC HUMAN ANATOMY","Dougherty,George S.","35","44","2.223","3.09","0","22.9","25.7","25.7","5.7","16","1","4","3","1","5","3","4","1","4","1","1","0","7","4","5","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANAT","ANAT-A","215","9430","BASIC HUMAN ANATOMY","Dougherty,George S.","35","43","2.411","3.16","0","25.7","22.9","34.3","2.9","13","1","4","4","5","3","0","1","6","5","1","0","0","5","2","6","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANAT","ANAT-A","215","9431","BASIC HUMAN ANATOMY","Dougherty,George S.","37","42","2.489","3.215","0","27","29.7","21.6","10.8","9","3","5","2","4","3","4","2","5","1","0","2","2","4","3","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANAT","ANAT-A","215","9432","BASIC HUMAN ANATOMY","Dougherty,George S.","36","43","2.508","3.246","0","27.8","36.1","11.1","16.7","10","1","6","3","1","6","6","1","3","0","0","4","2","3","5","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANAT","ANAT-A","215","9433","BASIC HUMAN ANATOMY","Dougherty,George S.","40","43","2.815","3.329","0","32.5","37.5","15","15","3","2","7","4","2","8","5","1","3","2","1","4","1","0","1","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANAT","ANAT-A","215","9434","BASIC HUMAN ANATOMY","Dougherty,George S.","35","43","2.623","3.246","0","37.1","22.9","20","8.6","12","2","3","8","6","1","1","0","4","3","2","1","0","4","5","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANAT","ANAT-A","215","9435","BASIC HUMAN ANATOMY","Dougherty,George S.","36","42","2.719","3.22","0","22.2","44.4","22.2","11.1","6","3","2","3","5","5","6","2","0","6","2","1","1","0","5","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANAT","ANAT-A","215","9436","BASIC HUMAN ANATOMY","Dougherty,George S.","35","45","2.449","3.138","0","28.6","20","25.7","20","12","3","6","1","2","2","3","4","4","1","1","3","3","2","6","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANAT","ANAT-A","464","4658","HUMAN TISSUE BIOLOGY","Foley,John G","45","54","3.249","3.462","0","46.7","40","11.1","0","10","2","13","6","3","10","5","3","1","1","0","0","0","1","5","3","0","0","1","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","107","13627","BECOMING HUMAN: EVOLUTION","Ruck,Lana Melanie","30","39","3.55","3.36","0","60","40","0","0","9","3","10","5","4","4","4","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15499","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","22","27","3.227","2.83","0","36.4","59.1","0","0","6","1","1","6","8","3","2","0","0","0","0","0","0","1","2","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15500","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","13","17","3.385","2.763","0","38.5","61.5","0","0","4","0","2","3","4","3","1","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15501","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","23","27","3.67","3.125","0","82.6","17.4","0","0","4","0","4","15","3","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15502","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","21","25","3.252","2.727","0","47.6","38.1","9.5","0","5","1","3","6","6","2","0","1","1","0","0","0","0","1","3","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15503","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","20","25","3.505","3.132","0","65","25","10","0","5","0","7","6","2","2","1","2","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15504","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","23","26","2.83","2.77","0","43.5","26.1","13","8.7","5","0","6","4","3","2","1","1","1","1","0","1","1","2","1","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15505","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","15","23","3.193","2.931","0","40","46.7","6.7","0","9","2","3","1","4","2","1","1","0","0","0","0","0","1","0","8","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15506","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","10","16","3.17","2.596","0","20","80","0","0","6","0","0","2","4","1","3","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15507","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","18","21","3.206","2.994","0","55.6","22.2","16.7","0","4","1","5","4","2","2","0","2","0","1","0","0","0","1","0","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15508","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","10","14","3.23","3.02","0","40","50","0","10","4","1","2","1","3","1","1","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15509","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","22","26","3.427","3.041","0","59.1","31.8","4.5","4.5","4","2","6","5","3","3","1","0","1","0","1","0","0","0","2","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15510","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","24","25","3.583","3.208","0","79.2","16.7","0","4.2","1","0","11","8","0","3","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15511","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","24","27","2.783","2.842","0","20.8","54.2","16.7","4.2","4","0","1","4","1","8","4","3","1","0","0","1","0","1","0","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15512","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","23","30","2.757","2.791","4.3","17.4","56.5","17.4","4.3","8","0","2","2","2","7","4","3","1","0","0","0","1","1","0","7","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15513","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","9","17","2.956","2.727","0","33.3","44.4","11.1","0","9","0","2","1","4","0","0","0","0","1","0","0","0","1","2","6","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15514","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","22","27","3.223","3.057","0","36.4","59.1","4.5","0","5","0","2","6","3","5","5","1","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15515","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","8","12","3.038","2.728","0","37.5","37.5","12.5","12.5","4","0","1","2","2","1","0","1","0","0","0","1","0","0","2","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","122","15516","INTERPERSONAL COMMUNICATION","Robinson,Jennifer Meta","19","26","2.6","2.572","0","21.1","52.6","5.3","10.5","9","0","2","2","3","3","4","1","0","0","0","2","0","2","5","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","200","14343","TOPICS ANTH CULTURE AND SOC","Gilley,Brian Joseph","21","28","3.524","3.086","0","81","9.5","0","0","9","13","3","1","1","1","0","0","0","0","0","0","0","2","2","5","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","208","33093","ANTH:ARTS&EXPRESSIVE BEHAVIOR","Greene,Shane","89","100","3.547","3.214","4.5","59.6","36","4.5","0","11","0","41","12","11","19","2","2","2","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","211","14968","ANTH: TOPICS IN THE SCIENCES","Ireland,Ellen Meghann","26","30","3.492","3.08","0","69.2","19.2","7.7","3.8","4","6","5","7","2","2","1","1","1","0","1","0","0","0","1","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","410","8172","ANTHROPOLOGY CAPSTONE SEMINAR","Pyburn,K. Anne","11","13","3.791","3.096","83.3","81.8","18.2","0","0","2","5","4","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-A","595","31358","GRADUATE READINGS IN ANTH","Sept,Jeanne M","7","14","3.9","3.924","57.1","85.7","14.3","0","0","7","2","4","0","1","0","0","0","0","0","0","0","0","0","1","0","0","6","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-B","200","4673","BIOANTHROPOLOGY","Wiley,Andrea S.","147","165","2.61","3.094","5.7","21.1","34","34","8.8","21","4","18","9","14","17","19","12","25","13","5","7","1","3","12","6","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-B","301","12380","LABORATORY IN BIOANTHROPOLOGY","Sacks,Lita","23","25","3.5","3.278","20.8","60.9","34.8","4.3","0","2","1","8","5","2","4","2","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ANTH","ANTH-B","310","30939","BIOANTHROPOL: A HIST OF IDEAS","Cook,Della C.","20","33","3.37","2.991","4","45","50","5","0","13","0","6","3","1","9","0","0","1","0","0","0","0","0","4","8","1","0","0","0","0","0","0","0","06-16-2017",
