"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","522","1010","INFORMATION TECHNOLOGY","Gerth,Tony","56","56","3.832","3.775","0","92.9","7.1","0","0","0","0","34","18","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","522","1011","INFORMATION TECHNOLOGY","Gerth,Tony","68","70","3.921","3.761","100","100","0","0","0","2","0","50","18","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","522","1012","INFORMATION TECHNOLOGY","Gerth,Tony","74","74","3.789","3.684","100","94.6","2.7","2.7","0","0","0","38","32","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","522","1061","INFORMATION TECHNOLOGY","Gerth,Tony","60","62","3.873","3.634","0","93.3","6.7","0","0","2","0","40","16","4","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","522","1140","INFORMATION TECHNOLOGY","Gerth,Tony","52","52","3.577","3.567","0","73.1","23.1","3.8","0","0","0","18","20","2","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","522","1152","INFORMATION TECHNOLOGY","Gerth,Tony","54","54","3.722","3.57","100","81.5","14.8","3.7","0","0","0","32","12","6","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","524","1046","STRATEGIC ENTREPRENEURSHIP","Rubin,Matthew J","80","84","3.933","3.78","90","100","0","0","0","4","24","38","18","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","524","1089","STRATEGIC ENTREPRENEURSHIP","Rubin,Matthew J","38","38","3.847","3.666","84.2","89.5","10.5","0","0","0","12","14","8","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","540","1013","FINANCIAL MANAGEMENT","Larsen Jr,Glen Albert","64","66","3.791","3.712","0","87.5","12.5","0","0","2","0","34","22","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","540","1040","FINANCIAL MANAGEMENT","Larsen Jr,Glen Albert","64","66","3.631","3.598","81.3","59.4","40.6","0","0","2","0","28","10","20","4","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","543","1068","FINANCIAL ANALYS&FIRM VALUATN","Beneish,Messod Daniel","80","86","3.638","3.703","93","67.5","32.5","0","0","6","0","28","26","16","10","0","0","0","0","0","0","0","0","4","0","2","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","548","1082","MANAGING INTELLECTUAL PROPERTY","Lemper,Tim","34","34","3.653","3.746","94.1","70.6","29.4","0","0","0","0","14","10","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","NON","Non Standard Session","BUKD","BUKD-C","549","1173","DECISION MAKING AND LEADERSHIP","Prenkert,Jamie D","58","60","3.321","3.536","72.4","48.3","41.4","6.9","0","4","0","18","10","10","14","0","2","2","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","NON","Non Standard Session","BUKD","BUKD-C","549","1174","DECISION MAKING AND LEADERSHIP","Prenkert,Jamie D","54","54","3.674","3.726","77.8","74.1","25.9","0","0","0","0","18","22","10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","NON","Non Standard Session","BUKD","BUKD-C","549","1175","DECISION MAKING AND LEADERSHIP","Prenkert,Jamie D","50","54","3.46","3.64","100","60","32","8","0","4","0","18","12","2","14","0","0","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","550","1015","LAW & ETHICS IN BUSINESS","Fort,Timothy L","74","74","3.665","3.768","100","73","27","0","0","0","0","28","26","12","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","550","1016","LAW & ETHICS IN BUSINESS","Sellers,April Edwards","78","84","3.805","3.703","89.7","82.1","17.9","0","0","6","18","38","8","6","6","2","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","550","1017","LAW & ETHICS IN BUSINESS","Prenkert,Jamie D","36","38","3.817","3.801","0","83.3","16.7","0","0","2","0","26","4","2","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","550","1141","LAW & ETHICS IN BUSINESS","Prenkert,Jamie D","58","58","3.176","3.601","0","24.1","72.4","3.4","0","0","0","6","8","8","28","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","555","1142","A CLINIC ON GLOBAL TALENT MGMT","Magjuka,Richard J.","76","76","3.976","3.708","0","100","0","0","0","0","0","70","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","560","1019","STRATEGIC MGMT & BUSINESS PLAN","Schlegel,Fred H","60","68","3.807","3.717","100","86.7","13.3","0","0","8","0","34","18","6","2","0","0","0","0","0","0","0","0","2","2","4","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","560","1041","STRATEGIC MGMT & BUSINESS PLAN","Anderson,Kyle Jay","74","80","3.559","3.628","100","56.8","43.2","0","0","6","0","20","22","20","12","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","560","1143","STRATEGIC MGMT & BUSINESS PLAN","Anderson,Kyle Jay","42","42","3.529","3.595","0","57.1","42.9","0","0","0","0","10","14","10","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","562","1020","DEVELPG STRATEGIC CAPABILITIES","Davis,Rachel","64","66","3.584","3.712","28.1","68.8","31.3","0","0","2","0","2","42","20","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","562","1021","DEVELPG STRATEGIC CAPABILITIES","Davis,Rachel","88","90","3.416","3.582","100","50","45.5","2.3","0","4","0","10","34","36","4","0","0","2","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","562","1049","DEVELPG STRATEGIC CAPABILITIES","McAllister,Susan","92","92","3.678","3.736","100","71.7","28.3","0","0","0","4","40","22","14","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","563","1022","INTEGRATIVE TEAM ORIENTED PROJ","Taylor,David","66","68","4","3.708","100","100","0","0","0","2","0","66","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","563","1023","INTEGRATIVE TEAM ORIENTED PROJ","Taylor,David","40","44","4","3.595","100","100","0","0","0","4","0","40","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","565","16170","THKG STRAT: GAME THRY/BUS STRT","Cakirer,Kerem","6","6","3.117","3.899","0","16.7","83.3","0","0","0","0","0","1","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","570","1024","STRATEGIC MARKETING MANAGEMENT","Talbott,John S","84","90","3.883","3.692","100","97.6","2.4","0","0","6","0","54","28","2","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","570","1025","STRATEGIC MARKETING MANAGEMENT","Threlkeld,James Shannon","66","70","3.518","3.576","100","54.5","45.5","0","0","4","0","6","30","24","6","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","570","1026","STRATEGIC MARKETING MANAGEMENT","Saxton,M Kim","44","44","3.805","3.64","0","81.8","18.2","0","0","0","2","30","4","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","570","1036","STRATEGIC MARKETING MANAGEMENT","Threlkeld,James Shannon","44","46","3.182","3.422","100","50","36.4","0","9.1","4","0","10","12","10","6","0","0","0","0","2","2","0","2","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","570","1037","STRATEGIC MARKETING MANAGEMENT","Mayer,James Mark","76","84","3.832","3.69","100","89.5","10.5","0","0","8","8","48","12","0","4","4","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","570","1075","STRATEGIC MARKETING MANAGEMENT","Mayer,James Mark","82","84","3.683","3.564","0","75.6","24.4","0","0","2","2","36","24","8","8","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","570","1151","STRATEGIC MARKETING MANAGEMENT","Walters,Rockney G.","88","92","3.907","3.757","100","88.6","11.4","0","0","4","0","74","4","10","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","575","1064","CROSS CULTURAL MGMT","Garcia,P. Roberto","68","70","3.818","3.709","0","94.1","2.9","0","0","4","2","52","10","2","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","580","1027","OPERATIONS MANAGEMENT","Lee,Peggy Daniels","80","86","3.828","3.676","100","90","7.5","0","2.5","6","0","60","12","6","0","0","0","0","0","0","2","0","0","0","6","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","NON","Non Standard Session","BUKD","BUKD-C","580","1052","OPERATIONS MANAGEMENT","Carroll,Dan","36","44","3.489","3.467","100","55.6","44.4","0","0","8","0","4","16","10","4","2","0","0","0","0","0","0","0","6","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-C","580","1158","OPERATIONS MANAGEMENT","Lee,Peggy Daniels","82","90","3.712","3.569","13.6","75.6","22","0","0","10","0","54","8","16","2","0","0","0","0","0","0","0","2","2","2","4","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-E","735","1055","SCM PROJ MGMT & PROCESS ANALYS","Cutshall,Rex R.","58","58","3.721","3.55","69","89.7","6.9","0","0","2","0","38","14","0","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","6W1","Six Week - First","BUKD","BUKD-F","711","1028","INFO TECH FOR MANAGERS","Taylor,Nolan J.","38","42","3.889","3.592","100","100","0","0","0","4","0","24","14","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-F","743","1029","FINANCIAL RISK MANAGEMENT","Masson,Dubos Joseph","64","68","3.838","3.66","100","87.5","12.5","0","0","4","0","42","14","6","2","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-F","744","1030","FINAN STRATEGY & CORP RESTRUCT","Heron,Randall A.","80","82","3.488","3.685","92.5","60","37.5","0","0","4","0","24","24","18","8","4","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-F","745","1042","VALUATN & CAPITAL INVESTMENTS","Masson,Dubos Joseph","46","52","3.948","3.74","88","100","0","0","0","6","0","38","8","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-M","544","1160","ADVERTISING AND PROMO MNGMT","Palmer Jr,Paul","32","32","3.906","3.751","100","100","0","0","0","0","0","22","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-M","574","1081","PERFORMANCE DRIVEN PRICING","Walters,Rockney G.","50","52","3.728","3.732","92","80","20","0","0","2","0","18","22","10","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-U","714","1144","INTERNATL COMPETITIVE STRATEGY","Garcia,P. Roberto","66","66","3.812","3.624","33.3","84.8","15.2","0","0","0","6","32","18","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-U","723","1159","STRAT MGMT OF TECH & INNOVATN","Covin,Jeffrey G","60","60","3.783","3.681","0","93.3","6.7","0","0","0","2","22","32","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-U","723","1169","STRAT MGMT OF TECH & INNOVATN","Covin,Jeffrey G","42","44","3.833","3.733","45.5","90.5","9.5","0","0","2","2","22","14","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-X","500","1162","EXP COURSE FOR MBA PROGRAM","Fort,Timothy L","56","58","3.968","3.749","92.9","100","0","0","0","2","0","50","6","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-X","502","1163","EXP COURSE FOR MBA PROGRAM","Threlkeld,James Shannon","26","30","4","3.671","100","100","0","0","0","4","12","14","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-X","520","1147","EXP COURSE FOR MBA PROGRAM","Kolovou,Tatiana Alkiviadis","30","30","4","3.658","100","100","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-X","532","1053","TOPICS IN BUSINESS CAPSTONE","Magjuka,Richard J.","34","36","3.982","3.733","0","100","0","0","0","2","0","32","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","BUKD","BUKD-X","571","1150","EXP COURSE FOR MBA PROGRAM","Powell,Philip T.","10","10","4","3.7","100","100","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","NON","Non Standard Session","BUKD","BUKD-X","574","1047","SPECIAL TOPICS","Cook,Rebecca Anne","50","52","4","3.718","68","100","0","0","0","2","0","50","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W2","Eight Week - Second","BUS","BUS-A","100","13383","BASIC ACCOUNTING SKILLS","Winston,Vivian","102","143","2.847","3.152","54.6","33.3","33.3","19.6","9.8","45","7","16","11","15","9","10","9","11","0","5","5","0","4","17","24","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W2","Eight Week - Second","BUS","BUS-A","100","13384","BASIC ACCOUNTING SKILLS","Winston,Vivian","117","161","2.761","3.12","47.8","36.8","33.3","11.1","9.4","55","5","23","15","11","16","12","2","11","0","4","7","0","11","21","23","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W1","Eight Week - First","BUS","BUS-A","100","3526","BASIC ACCOUNTING SKILLS","Winston,Vivian","140","192","2.98","3.249","54.4","30","42.9","22.9","2.9","54","3","28","11","21","25","14","8","24","0","0","4","0","2","37","12","0","0","0","0","0","0","0","3","06-10-2016",
"Spring 2016","4162","8W1","Eight Week - First","BUS","BUS-A","100","3527","BASIC ACCOUNTING SKILLS","Winston,Vivian","133","188","2.886","3.266","60.1","27.1","42.1","21.1","8.3","57","10","16","10","24","22","10","9","19","0","3","8","0","2","44","10","0","0","0","0","0","0","0","1","06-10-2016",
"Spring 2016","4162","8W1","Eight Week - First","BUS","BUS-A","100","3528","BASIC ACCOUNTING SKILLS","Winston,Vivian","134","187","2.852","3.233","48.8","31.3","35.8","21.6","8.2","57","2","27","13","21","13","14","8","21","0","2","9","0","4","32","21","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W1","Eight Week - First","BUS","BUS-A","100","3529","BASIC ACCOUNTING SKILLS","Winston,Vivian","86","120","2.564","3.158","38.8","16.3","36","32.6","12.8","36","0","11","3","12","11","8","10","18","0","4","7","0","2","30","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W1","Eight Week - First","BUS","BUS-A","100","3530","BASIC ACCOUNTING SKILLS","Winston,Vivian","132","191","2.723","3.194","53.3","25.8","37.1","23.5","7.6","67","6","16","12","23","19","7","9","22","0","2","8","0","8","48","11","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W1","Eight Week - First","BUS","BUS-A","100","3531","BASIC ACCOUNTING SKILLS","Winston,Vivian","145","194","3.052","3.354","65.5","39.3","34.5","18.6","6.2","51","6","36","15","18","21","11","8","19","0","5","4","0","2","31","17","0","0","0","0","0","0","0","1","06-10-2016",
"Spring 2016","4162","8W2","Eight Week - Second","BUS","BUS-A","100","9641","BASIC ACCOUNTING SKILLS","Winston,Vivian","117","164","2.735","3.076","46","35.9","28.2","18.8","7.7","58","5","26","11","7","16","10","9","13","0","5","4","0","11","22","25","0","0","0","0","0","0","0","0","06-10-2016",
