DEPARTMENT,COURSE,COURSE DESCRIPTION,INSTRUCTOR NAME,GPA GRADES,TOTAL GRADES,AVG SECT GPA,AVG STDNT CUM GPA,A%,B%,C%,D%,W
EDUC,200,USING COMPUTERS IN EDUCATION,"Leftwich,Anne Todd",18,20,3.211,3.126,55.6,27.8,11.1,0,2
EDUC,200,USING COMPUTERS IN EDUCATION,"Leftwich,Anne Todd",13,17,3.523,3.04,69.2,23.1,7.7,0,2
EDUC,200,USING COMPUTERS IN EDUCATION,"Leftwich,Anne Todd",27,30,3.781,3.259,88.9,7.4,0,3.7,0
EDUC,200,USING COMPUTERS IN EDUCATION,"Leftwich,Anne Todd",19,23,3.447,3.194,84.2,5.3,0,0,2
EDUC,210,SURVEY OF COMPUTER-BASED EDUC,"Leftwich,Anne Todd",12,12,3.65,3.419,75,25,0,0,0
EDUC,435,TECHNOLOGY LEADERSHIP IN K-12,"Karlin,Michael Jay",9,9,3.933,3.378,100,0,0,0,0
EDUC,101,TECHNIQUES IN TEXTBOOK READING,"Moon,Jodi Saxton",7,16,3.3,2.712,57.1,28.6,14.3,0,3
EDUC,101,TECHNIQUES IN TEXTBOOK READING,"Creager,Mark Andrew",12,18,3.725,2.762,83.3,8.3,8.3,0,4
EDUC,101,TECHNIQUES IN TEXTBOOK READING,"Creager,Mark Andrew",9,11,3.656,3.155,66.7,22.2,11.1,0,2
EDUC,156,COLLEGE AND LIFE LONG LEARNING,"Widmer,Hannah Marie",10,11,3.27,2.753,70,0,20,10,0
EDUC,156,COLLEGE AND LIFE LONG LEARNING,"Carter,Garrett McKinley",6,6,3.883,2.718,83.3,16.7,0,0,0
EDUC,157,KEY STRAT FOR ACAD SUCCESS,"Robbins,Melanie Jennifer",6,12,3.833,2.194,83.3,16.7,0,0,2
EDUC,158,CULTURE OF COLLEGE,"Dominguez,Gabrielle Margaret",17,21,3.5,1.884,64.7,29.4,5.9,0,2
EDUC,158,CULTURE OF COLLEGE,"Dominguez,Gabrielle Margaret",16,22,3.506,1.941,56.3,43.8,0,0,1
EDUC,158,CULTURE OF COLLEGE,"Bumbalough,Mathew Nathaniel",18,21,3.078,1.757,44.4,38.9,5.6,5.6,1
EDUC,158,CULTURE OF COLLEGE,"Taber,Charles Kevin",11,13,2.091,1.91,9.1,27.3,36.4,18.2,1
EDUC,158,CULTURE OF COLLEGE,"Campbell,Tiffany Alexis",15,24,2.353,1.87,6.7,60,13.3,0,3
EDUC,158,CULTURE OF COLLEGE,"Watkins,Nicole",17,20,2.647,1.852,41.2,29.4,0,11.8,1
EDUC,158,CULTURE OF COLLEGE,"Bumbalough,Mathew Nathaniel",18,21,3.367,1.94,50,44.4,0,0,1
EDUC,158,CULTURE OF COLLEGE,"Simmons,Megan Kristine",9,12,2.511,1.94,33.3,11.1,33.3,11.1,3
EDUC,158,CULTURE OF COLLEGE,"Watkins,Nicole",16,24,2.819,1.896,50,25,6.3,0,1
EDUC,158,CULTURE OF COLLEGE,"Campbell,Tiffany Alexis",15,20,2.873,1.845,20,66.7,6.7,0,2
EDUC,158,CULTURE OF COLLEGE,"Simmons,Megan Kristine",18,21,3.372,2.016,66.7,16.7,11.1,0,1
EDUC,460,BOOKS FOR READING INSTRUCTION,"Lewison,Mitzi A.",22,25,3.336,3.248,54.5,27.3,18.2,0,1
EDUC,460,BOOKS FOR READING INSTRUCTION,"McClain,Leana Brunson",14,16,4,3.574,100,0,0,0,0
EDUC,460,BOOKS FOR READING INSTRUCTION,"Adomat,Donna",27,28,4,3.521,100,0,0,0,0
EDUC,460,BOOKS FOR READING INSTRUCTION,"Lewison,Mitzi A.",15,16,3.753,3.435,73.3,26.7,0,0,0
EDUC,460,BOOKS FOR READING INSTRUCTION,"Medina,Carmen L.",24,28,3.988,3.49,100,0,0,0,0
EDUC,470,PSYCHOLING TEACHERS OF READ,"McNabb,Melissa Brundick",14,16,3.979,3.587,100,0,0,0,1
EDUC,470,PSYCHOLING TEACHERS OF READ,"Penalva,Stacy Lee",15,17,3.513,3.191,53.3,46.7,0,0,1
EDUC,420,EDUCATIONAL RESEARCH,"Verde II,John Michael",7,8,4,3.547,100,0,0,0,0
EDUC,420,EDUCATIONAL RESEARCH,"Verde II,John Michael",28,28,4,3.683,100,0,0,0,0
EDUC,420,EDUCATIONAL RESEARCH,"Verde II,John Michael",15,15,4,3.508,100,0,0,0,0
EDUC,502,INTERMDIATE STAT APPLIED TO ED,"Wild,Justin Christian",12,14,3.95,3.9,100,0,0,0,1
EDUC,502,INTERMDIATE STAT APPLIED TO ED,"Lorah,Julie Ann",18,18,3.672,3.781,72.2,27.8,0,0,0
EDUC,515,FOUNDATIONS OF ED INQUIRY,"Carspecken,Phil Francis",12,14,4,3.844,100,0,0,0,1
EDUC,520,STRATEGIES FOR EDUC INQUIRY,"Dumford,Amber Desiree",21,23,3.924,3.89,95.2,4.8,0,0,0
EDUC,520,STRATEGIES FOR EDUC INQUIRY,"Zhao,Pengfei",21,22,3.971,3.865,100,0,0,0,0
EDUC,521,METHODOLOGICL APPR TO EDUC INQ,"Dennis,Barbara",32,36,4,3.956,100,0,0,0,0
EDUC,527,EDUC ASSMT & PSYCH MEASUREMENT,"Svetina,Dubravka",19,22,3.821,3.899,78.9,21.1,0,0,1
EDUC,604,MULTIVARIATE ANLS IN EDUC RES,"Delandshere,Ginette",18,24,3.372,3.827,44.4,50,5.6,0,2
EDUC,611,QUALITATIVE INQUIRY IN EDUCATN,"Carspecken,Lucinda Mary",19,22,3.968,3.848,100,0,0,0,1
EDUC,611,QUALITATIVE INQUIRY IN EDUCATN,"Call-Cummings,Meagan",12,13,3.95,3.888,100,0,0,0,0
EDUC,612,CRITICAL QUALITATIVE INQUIRY I,"Dennis,Barbara",13,17,3.885,3.807,100,0,0,0,0
EDUC,613,CRITICAL QUALITATVE INQUIRY II,"Carspecken,Phil Francis",14,15,4,3.89,100,0,0,0,0
EDUC,645,COVARIANCE STRUCTURE ANALYSIS,"Lorah,Julie Ann",7,8,3.857,3.9,85.7,14.3,0,0,0
EDUC,650,TOPICS IN INQUIRY METHODOLOGY,"Carspecken,Lucinda Mary",10,13,3.97,3.918,100,0,0,0,0
ENG,208,WORLD ENGLISHES,"Adams,Michael Paul",37,40,3.259,3.002,37.8,56.8,5.4,0,1
ENG,601,MEDIEVAL LANGUAGES,"Fulk,Robert Dennis",7,8,3.914,3.933,100,0,0,0,0
ENG,102,INTRO TO COLLEGE COMPOSITION,"Manis,Michael John",15,16,2.64,2.619,6.7,46.7,46.7,0,0
ENG,102,INTRO TO COLLEGE COMPOSITION,"Sayre,Cecil",10,13,2.91,2.507,30,60,0,0,0
ENG,111,DISCOVERING LITERATURE,"Herring,Terrell Scott",29,33,3.683,3.211,72.4,27.6,0,0,1
ENG,111,DISCOVERING LITERATURE,"Gutjahr,Paul Charles",51,65,3.278,3.077,54.9,27.5,13.7,2,8
ENG,203,INTRODUCTION TO DRAMA,"Pacenza,Jennifer Lynn",22,28,3.186,2.996,40.9,45.5,9.1,4.5,3
ENG,204,INTRODUCTION TO FICTION,"Booth,Jon Erich",24,30,2.738,3.11,12.5,50,37.5,0,1
ENG,204,INTRODUCTION TO FICTION,"Molesworth,Jesse Marti",25,31,3.136,3.414,20,76,4,0,0
ENG,204,INTRODUCTION TO FICTION,"Esola,Emily Johanna",25,29,3.34,3.168,48,44,8,0,0
ENG,204,INTRODUCTION TO FICTION,"Hall,Savannah Brooke",24,32,3.013,3.254,25,58.3,12.5,0,1
ENG,204,INTRODUCTION TO FICTION,"Delgado,L. A.",24,28,3,2.967,37.5,41.7,12.5,0,1
ENG,204,INTRODUCTION TO FICTION,"Coombs,Adam Kendall",25,26,3.252,3.283,36,56,4,4,0
ENG,204,INTRODUCTION TO FICTION,"Boyer,Shannon Leigh",21,32,2.724,3.006,33.3,28.6,28.6,4.8,4
ENG,204,INTRODUCTION TO FICTION,"Gallick,Steven Michael",23,30,3.343,3.235,47.8,47.8,4.3,0,2
ENG,204,INTRODUCTION TO FICTION,"Kessler,Aaron Saul",19,25,3.258,3.097,42.1,47.4,5.3,0,4
ENG,204,INTRODUCTION TO FICTION,"O'Connor,Brian Edward",24,29,3.063,3.152,33.3,50,12.5,4.2,1
ENG,204,INTRODUCTION TO FICTION,"Seiler-Smith,Rachel Anne",25,31,3.06,3.349,16,76,4,0,0
ENG,204,INTRODUCTION TO FICTION,"Davoudi,Dalia",22,30,2.809,2.976,31.8,45.5,9.1,4.5,3
ENG,204,INTRODUCTION TO FICTION,"Farris,Christine Rhoda",23,27,3.3,3.371,56.5,30.4,8.7,4.3,1
ENG,204,INTRODUCTION TO FICTION,"Hanson,Kelly Ruth",23,33,2.743,3.123,13,56.5,26.1,4.3,1
ENG,204,INTRODUCTION TO FICTION,"Thomas,Christopher J",23,28,2.874,3.073,30.4,39.1,26.1,0,2
ENG,205,INTRODUCTION TO POETRY,"Walters,John David",25,32,3.54,3.197,68,24,8,0,0
ENG,205,INTRODUCTION TO POETRY,"Skillman,Nikki Marie",24,26,3.204,3.274,54.2,37.5,0,0,0
ENG,205,INTRODUCTION TO POETRY,"Sweany,Erin Elizabeth",21,31,2.724,3.243,19,47.6,19,9.5,4
ENG,206,INTRO TO PROSE (EXCLUDG FICTN),"Adams,Michael Paul",25,30,3.156,3.195,24,72,0,0,0
ENG,207,WOMEN AND LITERATURE,"Farris,Christine Rhoda",28,36,3.604,3.288,67.9,32.1,0,0,1
ENG,208,TPCS IN ENG & AM LIT & CULTURE,"Kilgore,De Witt Douglas",22,25,3.305,3.099,40.9,54.5,0,4.5,1
ENG,220,INTRODUCTION TO SHAKESPEARE,"Blake,Katherine Elizabeth",21,34,3.143,2.966,61.9,19,4.8,0,1
ENG,223,INTRO TO ETHNIC AMERICAN LIT,"Muyumba,Walton",23,32,2.97,3.076,26.1,60.9,0,8.7,2
ENG,223,INTRO TO ETHNIC AMERICAN LIT,"Martinez,Cynthia",7,10,3.243,2.735,57.1,14.3,28.6,0,2
ENG,224,INTRO TO WORLD LIT IN ENGLISH,"Linton,Joan Pong",29,33,3.393,3.348,48.3,44.8,6.9,0,0
ENG,240,LITERATURE AND PUBLIC LIFE,"Li,Stephanie Sheu-Jing",27,37,3.063,3.185,22.2,63,14.8,0,1
ENG,260,INTRO TO ADVANCED STUDY OF LIT,"Smith,Kathy Overhulse",65,66,2.791,3.207,24.6,41.5,26.2,4.6,0
ENG,307,MEDIEVAL & TUDOR DRAMA,"Gayk,Shannon",33,36,3.315,3.479,36.4,60.6,3,0,0
ENG,310,LITERARY HISTORY 1,"Fulk,Robert Dennis",59,64,3.02,3.41,20.3,62.7,15.3,0,1
ENG,312,LITERARY HISTORY 2,"Greiner,Rae",57,61,3.337,3.138,49.1,40.4,8.8,1.8,3
ENG,313,EARLY PLAYS OF SHAKESPEARE,"Charnes,Linda Anne",30,32,3.297,3.351,43.3,53.3,0,3.3,1
ENG,314,LATE PLAYS OF SHAKESPEARE,"Anderson,Penelope",22,23,3.277,3.237,45.5,40.9,13.6,0,1
ENG,316,LITERARY HISTORY 3,"Herring,Terrell Scott",30,30,3.933,3.38,93.3,6.7,0,0,0
ENG,332,ROMANTIC LITERATURE,"Morgan,Monique Renee",28,30,3.025,3.256,28.6,53.6,10.7,7.1,2
ENG,345,20TH CENTURY BRITISH POETRY,"Skillman,Nikki Marie",11,12,3.4,3.434,45.5,54.5,0,0,1
ENG,346,20TH CENTURY BRITISH FICTION,"Samantrai,Ranu",23,25,3.3,3.182,39.1,56.5,0,0,0
ENG,351,AMERICAN LITERATURE 1800-1865,"Gutjahr,Paul Charles",28,33,3.361,3.286,53.6,32.1,14.3,0,2
ENG,355,AMERICAN FICTION TO 1900,"Fleissner,Jennifer Luise",29,31,3.328,3.2,44.8,48.3,6.9,0,2
ENG,357,20TH CENTURY AMERICAN POETRY,"Kates,Joshua",31,32,3.077,3.261,32.3,58.1,3.2,0,1
ENG,366,MOD DR:ENG IRISH AM POST-COLON,"Samantrai,Ranu",9,10,3.144,3.293,44.4,44.4,0,0,1
ENG,371,CRITICAL PRACTICES,"Kates,Joshua",58,62,3.203,3.331,25.9,65.5,8.6,0,1
ENG,381,RECENT WRITING,"Miller,Alyce L.",17,22,2.8,3.135,23.5,47.1,11.8,17.6,3
ENG,389,FEMINIST LIT/CULTURAL CRIT,"Sheldon,Rebekah",21,28,3.362,3.356,38.1,57.1,4.8,0,2
ENG,395,BRITISH & AMERICAN FILM STDS,"Kilgore,De Witt Douglas",24,25,3.15,3.03,29.2,54.2,16.7,0,0
ENG,396,AFRICAN AMERICAN LITERATURE,"Li,Stephanie Sheu-Jing",10,14,2.47,3.037,50,0,20,10,2
ENG,450,SEMINAR: BRITISH & AM AUTHORS,"Nash,Richard",7,8,3.429,3.127,85.7,0,0,0,0
ENG,460,SEMINAR: LIT FORM MODE & THEME,"Morgan,Monique Renee",12,13,3.058,3.156,41.7,41.7,8.3,0,0
ENG,480,SEMINAR: LITERATURE & HISTORY,"Charnes,Linda Anne",9,11,3.811,3.217,77.8,22.2,0,0,0
ENG,617,"POETRY/POETICS, 1790 - PRESENT","Williams,Nicholas Mark",8,8,3.925,3.942,100,0,0,0,0
ENG,627,"BRITISH LIT & CLTR, 1790-1900","Kreilkamp,Ivan",12,13,3.892,3.91,91.7,8.3,0,0,0
ENG,628,RDGS IN NARRATIVE LIT TO 1800,"Greiner,Rae",7,8,3.914,3.928,100,0,0,0,0
ENG,635,RDGS AMER ETHNIC LIT & CLTR,"Muyumba,Walton",8,10,4,3.907,100,0,0,0,1
ENG,636,RDGS DRAMA & PERFORM TO 1800,"Gayk,Shannon",9,10,3.967,3.927,100,0,0,0,0
ENG,738,LIT HISTORY & THRY OF HISTORY,"Greiner,Rae",8,9,3.963,3.889,100,0,0,0,0
ENG,752,RSCH IN GENDER & SEXUALITY,"Sheldon,Rebekah",7,7,3.829,3.893,100,0,0,0,0
ENG,764,RSCH IN LIT & CRITICAL THEORY,"Fleissner,Jennifer Luise",6,6,3.833,3.945,83.3,16.7,0,0,0
ENG,222,DEMOCRATIC DELIBERATION,"Perdue,Philip David",27,33,3.315,3.027,63,22.2,7.4,3.7,1
ENG,224,PERSUASION,"Sutherland,Bridget Anne",15,17,2.953,2.823,40,40,6.7,0,1
ENG,228,ARGUMENTATION&PUBLIC ADVOCACY,"Terrill,Robert E.",54,61,2.944,2.98,25.9,42.6,31.5,0,4
ENG,355,PUBLIC MEMORY IN COMM&CULTURE,"Smith,Cynthia Duquette",25,33,3.512,3.297,56,44,0,0,1
ENG,355,PUBLIC MEMORY IN COMM&CULTURE,"Lind,Katherine Dominique",24,30,3.463,3.005,62.5,25,12.5,0,0
ENG,397,VISUAL RHETORIC,"Arthos Jr,John",15,24,3.38,2.99,53.3,33.3,13.3,0,6
ENG,103,INTRODUCTORY CREATIVE WRITING,"Upadhyay,Samrat",100,110,3.568,3.069,68,28,2,1,4
ENG,103,INTRODUCTORY CREATIVE WRITING,"Bledsoe,Bob",102,118,3.432,3.019,61.8,31.4,3.9,1,1
ENG,131,"READING, WRITING, & INQUIRY I","Lund,Jennifer",14,16,3.021,3.086,35.7,35.7,21.4,7.1,0
ENG,131,"READING, WRITING, & INQUIRY I","Henze,Adam D",11,16,3.018,2.966,45.5,36.4,9.1,9.1,4
ENG,131,"READING, WRITING, & INQUIRY I","Stewart,JesAlana",14,17,2.714,3.004,21.4,50,14.3,7.1,0
ENG,131,"READING, WRITING, & INQUIRY I","Harrison,Mark L",14,15,2.729,2.829,7.1,64.3,21.4,0,1
ENG,131,"READING, WRITING, & INQUIRY I","Rowland,Leslie Anne",15,16,2.573,3.285,13.3,40,33.3,13.3,0
ENG,131,"READING, WRITING, & INQUIRY I","Han,John Sung",15,15,2.427,2.956,20,33.3,20,26.7,0
ENG,131,"READING, WRITING, & INQUIRY I","Delgado,L. A.",15,15,3.28,2.982,53.3,33.3,13.3,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Valenza,Keith Alan",15,15,2.507,2.79,13.3,40,33.3,6.7,0
ENG,131,"READING, WRITING, & INQUIRY I","Hiland,Joseph Andrew",19,32,3.053,2.935,26.3,63.2,5.3,0,4
ENG,131,"READING, WRITING, & INQUIRY I","Massen,Yael Keren",20,24,2.87,2.808,40,30,15,10,3
ENG,131,"READING, WRITING, & INQUIRY I","Boothby,Clara Ruth",21,27,2.61,2.999,14.3,38.1,38.1,4.8,2
ENG,131,"READING, WRITING, & INQUIRY I","Choong,Philip",22,25,3.05,2.829,45.5,36.4,9.1,0,1
ENG,131,"READING, WRITING, & INQUIRY I","Sen,Arijit",22,23,3.15,2.929,31.8,50,18.2,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Leonard,Keith Robert",23,24,3.109,3.146,34.8,56.5,4.3,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Wagner,Kirstin",23,30,3.457,2.901,65.2,30.4,0,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Leonard,Keith Robert",23,25,3.165,3.068,39.1,52.2,4.3,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Welsch,Lindsay Ellen",22,25,2.555,2.628,22.7,45.5,18.2,0,2
ENG,131,"READING, WRITING, & INQUIRY I","Taylor,Arwen Arwen",24,24,2.7,2.977,16.7,54.2,16.7,12.5,0
ENG,131,"READING, WRITING, & INQUIRY I","Park,Su Jin",15,17,2.94,3.23,20,60,20,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Truglia,Mary Helen",22,25,3.214,3.125,36.4,63.6,0,0,1
ENG,131,"READING, WRITING, & INQUIRY I","Jankowski,Harmony Elizabeth",20,26,2.605,2.899,15,60,10,5,3
ENG,131,"READING, WRITING, & INQUIRY I","Palmer,Ashley Elizabeth",20,27,3.38,2.876,65,30,0,0,3
ENG,131,"READING, WRITING, & INQUIRY I","Leonard,Keith Robert",22,25,3.086,2.836,22.7,63.6,9.1,4.5,1
ENG,131,"READING, WRITING, & INQUIRY I","Lutz,Michael",20,26,2.96,2.81,25,55,20,0,3
ENG,131,"READING, WRITING, & INQUIRY I","Connolly,Joseph Michael",15,17,2.807,3.294,33.3,26.7,33.3,6.7,0
ENG,131,"READING, WRITING, & INQUIRY I","Welsch,Lindsay Ellen",20,25,3.075,2.583,40,45,10,0,3
ENG,131,"READING, WRITING, & INQUIRY I","Mackesey,Trevor",22,25,2.55,2.575,27.3,45.5,4.5,4.5,1
ENG,131,"READING, WRITING, & INQUIRY I","Lee,Mi Jeong",23,24,3.087,3.166,21.7,65.2,13,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Harrison,Mark L",15,16,2.913,3.23,13.3,73.3,6.7,6.7,0
ENG,131,"READING, WRITING, & INQUIRY I","Palmer,Ashley Elizabeth",23,24,3.239,2.947,56.5,34.8,0,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Jankowski,Harmony Elizabeth",22,24,3.018,3.219,18.2,68.2,13.6,0,1
ENG,131,"READING, WRITING, & INQUIRY I","Koester,Christopher William",22,26,2.618,2.869,13.6,45.5,31.8,4.5,0
ENG,131,"READING, WRITING, & INQUIRY I","Tett,Samantha Nicole",19,26,2.442,2.737,15.8,42.1,21.1,15.8,3
ENG,131,"READING, WRITING, & INQUIRY I","Pfotenhauer,Elizabeth",22,25,3.136,3.068,27.3,59.1,13.6,0,2
ENG,131,"READING, WRITING, & INQUIRY I","Kwong,Lisa",21,25,3.21,2.816,38.1,52.4,4.8,4.8,2
ENG,131,"READING, WRITING, & INQUIRY I","Palmer,Ashley Elizabeth",21,25,3.538,2.829,57.1,38.1,4.8,0,1
ENG,131,"READING, WRITING, & INQUIRY I","Jankowski,Harmony Elizabeth",22,24,2.809,2.89,18.2,54.5,22.7,4.5,1
ENG,131,"READING, WRITING, & INQUIRY I","Amis,Susan Leigh",22,28,3.441,3.037,50,45.5,4.5,0,1
ENG,131,"READING, WRITING, & INQUIRY I","Eastman,Ryann Elizabeth",22,24,2.945,2.723,9.1,81.8,9.1,0,1
ENG,131,"READING, WRITING, & INQUIRY I","Bagocius,Benjamin Douglas",22,23,2.991,2.95,22.7,59.1,18.2,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Su,Margaret Ann",23,23,3.104,2.807,30.4,52.2,17.4,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Koester,Christopher William",21,25,2.686,2.837,14.3,42.9,42.9,0,2
ENG,131,"READING, WRITING, & INQUIRY I","Koo,JiHae",23,26,3.07,3.024,26.1,52.2,21.7,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Koester,Christopher William",22,27,3.068,2.968,31.8,50,18.2,0,1
ENG,131,"READING, WRITING, & INQUIRY I","Low,Lisa",22,23,2.855,2.871,18.2,54.5,27.3,0,1
ENG,131,"READING, WRITING, & INQUIRY I","Johnston,Joshua Alan",23,24,3.009,2.944,34.8,47.8,13,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Debelius,Christie Brooke",22,24,2.9,2.977,36.4,40.9,13.6,0,1
ENG,131,"READING, WRITING, & INQUIRY I","Kung,Hoi Na",20,26,2.77,2.861,5,70,25,0,2
ENG,131,"READING, WRITING, & INQUIRY I","Lopatin,Jennifer",22,24,2.673,2.851,13.6,59.1,18.2,4.5,1
ENG,131,"READING, WRITING, & INQUIRY I","Maginity,Jessica",21,26,2.919,2.767,33.3,52.4,4.8,4.8,1
ENG,131,"READING, WRITING, & INQUIRY I","Martinson,Trevor Jay",23,23,3.178,3.026,52.2,34.8,4.3,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Sayre,Cecil",15,17,2.887,2.662,26.7,46.7,20,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Kindig,Patrick David",17,25,2.482,2.701,5.9,41.2,41.2,11.8,5
ENG,131,"READING, WRITING, & INQUIRY I","Perez-Cancino,Bianca Mabel",20,27,2.6,2.515,10,60,15,10,2
ENG,131,"READING, WRITING, & INQUIRY I","Harrison,Mark L",15,17,2.933,3.029,6.7,80,13.3,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Allen,Jerrell Lee",24,24,2.75,2.879,16.7,58.3,16.7,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Penn,Alexandra",20,29,2.935,2.875,20,65,10,0,4
ENG,131,"READING, WRITING, & INQUIRY I","Morgan,Joseph Howard",23,26,3.274,2.862,43.5,39.1,17.4,0,0
ENG,131,"READING, WRITING, & INQUIRY I","George,Jessica Bridget",23,26,3.074,3.179,26.1,56.5,17.4,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Abas,Suriati",7,8,3.229,3.139,28.6,57.1,14.3,0,1
ENG,131,"READING, WRITING, & INQUIRY I","McCabe,Rachel Anne",15,16,3.153,3.372,33.3,46.7,20,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Bagocius,Benjamin Douglas",14,15,2.464,2.795,7.1,57.1,28.6,0,1
ENG,131,"READING, WRITING, & INQUIRY I","Schmitt,Grace",15,15,2.573,2.795,20,33.3,33.3,6.7,0
ENG,131,"READING, WRITING, & INQUIRY I","Valenza,Keith Alan",13,15,2.7,2.865,30.8,30.8,30.8,0,1
ENG,131,"READING, WRITING, & INQUIRY I","Han,John Sung",14,17,2.493,2.612,7.1,50,28.6,7.1,0
ENG,131,"READING, WRITING, & INQUIRY I","Rosenbaum,Eric Seth",14,16,2.764,2.712,7.1,64.3,28.6,0,1
ENG,131,"READING, WRITING, & INQUIRY I","Bagocius,Benjamin Douglas",14,17,2.15,2.324,21.4,21.4,35.7,0,1
ENG,131,"READING, WRITING, & INQUIRY I","Connolly,Joseph Michael",14,16,2.171,2.972,7.1,42.9,28.6,7.1,1
ENG,131,"READING, WRITING, & INQUIRY I","Taylor,Arwen Arwen",14,15,2.6,2.788,14.3,57.1,14.3,7.1,0
ENG,131,"READING, WRITING, & INQUIRY I","Manis,Michael John",14,16,2.664,2.783,7.1,57.1,28.6,7.1,0
ENG,131,"READING, WRITING, & INQUIRY I","Silvester,Katherine Leigh",14,17,3.193,2.934,28.6,64.3,7.1,0,1
ENG,131,"READING, WRITING, & INQUIRY I","Taylor,Arwen Arwen",14,16,2.764,3.14,28.6,35.7,28.6,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Seralathan,Anita",13,15,2.669,2.933,15.4,61.5,7.7,7.7,0
ENG,131,"READING, WRITING, & INQUIRY I","Han,John Sung",13,17,2.831,2.649,15.4,69.2,7.7,7.7,2
ENG,131,"READING, WRITING, & INQUIRY I","Delgado,L. A.",14,15,3.05,2.843,50,21.4,21.4,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Smith,Walter Raymond",15,16,3.333,3.116,53.3,46.7,0,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Williams,Thomas Grant",15,16,3.18,3.312,33.3,60,0,6.7,0
ENG,131,"READING, WRITING, & INQUIRY I","Manis,Michael John",13,17,2.392,2.566,0,38.5,46.2,15.4,2
ENG,131,"READING, WRITING, & INQUIRY I","O'Donnell,Matthew Dean",15,16,3.167,2.995,33.3,60,6.7,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Williams,Thomas Grant",15,16,3.027,3.199,33.3,40,26.7,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Connolly,Joseph Michael",13,15,2.792,3.198,15.4,46.2,38.5,0,2
ENG,131,"READING, WRITING, & INQUIRY I","Sayre,Cecil",15,16,2.927,2.684,26.7,40,26.7,6.7,0
ENG,131,"READING, WRITING, & INQUIRY I","Wendel,Deanna Lynn",15,16,2.827,2.582,20,46.7,33.3,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Henze,Adam D",15,15,3.347,3.341,53.3,40,6.7,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Seiler-Smith,Rachel Anne",23,25,2.761,2.804,17.4,60.9,4.3,8.7,0
ENG,131,"READING, WRITING, & INQUIRY I","Welsch,Lindsay Ellen",23,25,2.883,3.044,26.1,47.8,17.4,4.3,0
ENG,131,"READING, WRITING, & INQUIRY I","Demmerle,Samantha Jayne",21,25,2.467,2.838,9.5,61.9,9.5,9.5,2
ENG,131,"READING, WRITING, & INQUIRY I","Seralathan,Anita",14,16,2.986,2.772,28.6,57.1,7.1,7.1,0
ENG,131,"READING, WRITING, & INQUIRY I","Wang,Chaoran",15,16,3.227,3.221,40,46.7,13.3,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Bjork,Collin Scott",19,25,3.232,2.99,57.9,21.1,15.8,0,4
ENG,131,"READING, WRITING, & INQUIRY I","Allen,Jerrell Lee",22,29,3.1,2.95,22.7,68.2,4.5,0,1
ENG,131,"READING, WRITING, & INQUIRY I","Debus,Benjamin Dana",23,26,2.848,2.977,17.4,65.2,13,0,0
ENG,131,"READING, WRITING, & INQUIRY I","Warfel Juszkiewicz,Jennifer Irene",23,27,3.226,3.089,26.1,65.2,8.7,0,0
ENG,170,INTRO TO ARGUMENTATIVE WRITING,"Whitacre,Andrea Elizabeth",20,22,2.755,2.955,20,40,30,5,0
ENG,170,INTRO TO ARGUMENTATIVE WRITING,"Munnelly,Lindsay Marie",21,23,2.295,2.63,19,38.1,23.8,0,1
ENG,170,INTRO TO ARGUMENTATIVE WRITING,"Nagano,Joseph Maxwell",22,23,3.3,3.067,31.8,63.6,4.5,0,0
ENG,170,INTRO TO ARGUMENTATIVE WRITING,"DiMatteo,Derek Frederick",20,23,2.94,2.961,15,70,15,0,2
ENG,170,INTRO TO ARGUMENTATIVE WRITING,"Hopkins,Stephen Chase Evans",19,25,3.053,3.137,36.8,47.4,5.3,5.3,1
ENG,170,INTRO TO ARGUMENTATIVE WRITING,"Sperrazza,Whitney",22,24,3.245,3.139,31.8,63.6,4.5,0,0
ENG,170,INTRO TO ARGUMENTATIVE WRITING,"Chamberlin,Julie Kathleen",22,22,3.114,3.163,36.4,45.5,18.2,0,0
