DEPARTMENT,COURSE,COURSE DESCRIPTION,INSTRUCTOR NAME,GPA GRADES,TOTAL GRADES,AVG SECT GPA,AVG STDNT CUM GPA,A%,B%,C%,D%,W
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",23,26,3.4,3.325,60.9,34.8,0,0,1
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",22,25,3.455,3.276,72.7,18.2,0,0,2
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",23,29,3.465,3.191,56.5,34.8,8.7,0,1
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",23,25,3.604,3.38,65.2,26.1,8.7,0,1
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",24,28,3.883,3.523,95.8,4.2,0,0,0
BIOL,211,MOLECULAR BIOLOGY,"Kumar,Justin P.",244,291,2.775,3.293,29.1,35.7,24.6,4.9,41
BIOL,211,MOLECULAR BIOLOGY,"Mehta,Sapna",161,184,2.232,3.021,14.9,30.4,32.9,12.4,11
BIOL,222,THE CITY AS ECOSYSTEM,"Reynolds,Heather L",9,14,3.711,3.318,77.8,22.2,0,0,3
BIOL,311,GENETICS,"Forrester,Wayne C.",122,134,2.809,3.319,36.1,32.8,15.6,9.8,8
BIOL,311,GENETICS,"Calvi,Brian R",24,29,2.625,3.231,16.7,41.7,29.2,12.5,2
BIOL,312,CELL BIOLOGY,"Hu,Ke",54,60,3,3.458,27.8,51.9,14.8,3.7,4
BIOL,313,CELL BIOLOGY LABORATORY,"Surzycki,Judith A.",46,48,3.6,3.4,73.9,21.7,2.2,0,0
BIOL,318,EVOLUTION,"Raff,Rudolf A.",57,60,2.509,3.278,17.5,26.3,47.4,7,1
BIOL,318,EVOLUTION,"Raff,Rudolf A.",72,75,2.458,3.197,15.3,36.1,30.6,15.3,0
BIOL,319,GENETICS LABORATORY,"Innes,Roger William",54,62,3.376,3.223,51.9,38.9,5.6,1.9,3
BIOL,321,PRINCIPLES OF IMMUNOLOGY,"Chooi,Yean W",66,73,3.409,3.446,57.6,31.8,7.6,0,3
BIOL,324,HUMAN MOLECULAR BIOLOGY LAB,"Surzycki,Stefan J.",18,21,3.733,3.505,66.7,33.3,0,0,0
BIOL,324,HUMAN MOLECULAR BIOLOGY LAB,"Surzycki,Stefan J.",18,20,3.783,3.422,83.3,16.7,0,0,0
BIOL,330,BIOLOGY OF THE CELL,"Sokoloski,Kevin Joseph",51,55,3.52,3.331,60.8,31.4,5.9,0,1
BIOL,331,INTRODUCTION TO HUMAN GENETICS,"Surzycki,Stefan J.",21,26,3.738,3.281,81,19,0,0,1
BIOL,350,ENVIRONMENTAL BIOLOGY,"Darcy-Hall,Tara Lee",10,12,3.23,3.155,40,40,20,0,0
BIOL,369,HEREDITY EVOLUTION & SOCIETY,"Raff,Elizabeth C.",28,31,3.164,3.295,53.6,25,17.9,0,2
BIOL,376,BIOLOGY OF BIRDS,"Hengeveld,Susan E.",35,38,3.069,3.308,37.1,34.3,28.6,0,1
BIOL,412,ANALYSIS OF CANCER RESEARCH,"Bender,Alan David",36,39,3.644,3.276,66.7,27.8,5.6,0,1
BIOL,417,DEVELOPMENTAL BIOLOGY,"Sokol,Nicholas Samuel",13,18,3.646,3.459,69.2,30.8,0,0,2
BIOL,490,INDIVIDUAL STUDY,"Fuqua,Clay",65,68,3.918,3.584,96.9,1.5,0,0,0
BIOL,499,INTERNSHIP IN BIOL INSTRUCTION,"Fuqua,Clay",36,37,4,3.739,100,0,0,0,0
BIOL,568,EVOLUTIONARY GENETICS,"Moyle,Leonie C",13,13,3.977,3.939,100,0,0,0,0
BIOL,570,SEM IN ECOLOGY & ENVIRON BIOL,"Hall,Spencer R",13,13,4,3.913,100,0,0,0,0
BIOL,587,DEVELOPMENTAL BIOLOGY,"Zelhof,Andrew C",9,9,4,3.766,100,0,0,0,0
BIOL,200,MICROORGANSM IN NATURE/DISEASE,"Kao,Cheng Chia",260,290,2.773,3.298,25.8,39.2,23.8,9.2,14
BIOL,215,MICROORGANISM LABORATORY,"Kulow,Carl N.",145,167,3.368,3.42,53.1,37.2,6.2,2.1,5
BIOL,315,MICROBIOLOGY LABORATORY,"Kulow,Carl N.",24,27,3.079,3.339,20.8,62.5,16.7,0,0
BIOL,315,MICROBIOLOGY LABORATORY,"Kulow,Carl N.",25,28,3.524,3.61,56,44,0,0,0
BIOL,315,MICROBIOLOGY LABORATORY,"Kulow,Carl N.",25,31,3.208,3.368,28,60,12,0,0
BIOL,350,MICROBIAL PHYS & BIOCHEMISTRY,"McKinlay,James",23,27,3.13,3.403,47.8,26.1,21.7,0,2
BIOL,360,MICROBIAL PHYSIOLOGY LAB,"Dunn,Megan Marie",17,18,3.547,3.331,52.9,47.1,0,0,0
BIOL,430,VIROLOGY LECTURE,"Danthi,Pranav",31,40,2.903,3.366,22.6,48.4,25.8,3.2,3
BIOL,435,VIRAL-TISSUE-CULTURE LAB,"Mukhopadhyay,Suchetana",15,17,3.78,3.351,80,20,0,0,1
BIOL,460,MICROBIAL EVOLUTION,"Palmer,Jeffrey D.",19,21,2.832,3.369,31.6,36.8,21.1,10.5,0
BIOL,465,ENVIRONMENTAL MICROBIOLOGY LAB,"Newton,Irene",13,14,3.008,3.415,38.5,46.2,7.7,0,0
BIOL,511,MOLECULAR BIOL OF PROKARYOTES,"McKinlay,James",8,11,3.875,3.84,87.5,12.5,0,0,1
BIOL,541,MICROBIAL PATH AND VIROLOGY,"Rowe-Magnus,Dean",8,8,3.75,3.827,75,25,0,0,0
BIOL,451,INTEGRATIVE HUMAN PHYSIOLOGY,"Schlegel,Whitney M",50,53,3.21,3.387,36,54,8,2,1
BIOL,201,BIOL SCI FOR ELEM TEACHERS,"Hanratty,Pamela",50,57,2.924,3.194,26,50,18,6,4
BIOL,311,"GENETICS, HONORS","Michaels,Scott Daniel",25,25,3.784,3.768,76,24,0,0,0
BIOL,318,"EVOLUTION, HONORS","Bashey-Visser,Farrah",24,26,3.525,3.707,50,50,0,0,1
BIOL,406,VERTEBRATE ZOOLOGY,"Cotten,Clara Ann",19,20,3.384,3.441,52.6,31.6,15.8,0,1
BIOL,460,ANIMAL BEHAVIOR,"Hurley,Laura M.",66,71,3.371,3.265,54.5,34.8,7.6,1.5,2
BIOL,620,SPECIAL TOPICS IN ZOOLOGY,"Zolan,Miriam E.",8,8,4,3.881,100,0,0,0,0
BIOL,620,SPECIAL TOPICS IN ZOOLOGY,"Foster,Patricia L.",16,17,4,3.922,100,0,0,0,1
BIOT,270,ALCOHOL & SCI OF FERMENTATION,"Bochman,Matt L.",13,15,3.569,3.144,69.2,23.1,7.7,0,1
BIOT,301,SEMINAR IN BIOTECHNOLOGY,"Magill,Nancy Gene",12,15,3.592,3.213,91.7,0,0,0,0
BIOT,312,SOCIETAL ISSUES IN BIOTECH,"Watts,Daniel Jay",41,44,3.595,3.225,68.3,31.7,0,0,0
BIOT,315,BIOTECHNOLOGY LABORATORY,"Magill,Nancy Gene",14,16,3.729,3.193,85.7,14.3,0,0,2
BIOT,322,BIOTECHNOLOGY WRITING & COMM,"Magill,Nancy Gene",13,14,3.731,3.135,84.6,15.4,0,0,1
BIOT,415,THEORY&APPL OF BIOTECH LAB I,"Sultana,Rasheda",7,7,3.229,2.936,14.3,85.7,0,0,0
BIOT,440,"STRUCTR,FUNCTN,REG BIOMOLECUL","Cochran,Jared Clinton",14,15,2.793,3.033,21.4,42.9,35.7,0,1
BIOT,490,INDEPENDT RESEARCH: BIOTECH,"Kao,Cheng Chia",7,7,3.771,3.301,85.7,14.3,0,0,0
BIOT,500,PROJECT LAB IN BIOTECHNOLOGY,"Vaughan,Robert Clyde",8,10,3.838,3.615,87.5,12.5,0,0,0
BIOT,502,MAMMALIAN TISSUE CULTURE,"Vaughan,Robert Clyde",11,11,3.7,3.583,72.7,27.3,0,0,0
BIOT,515,THEORY&APPL OF BIOTECH LAB I,"Sultana,Rasheda",11,11,3.609,3.68,63.6,36.4,0,0,0
BIOT,540,"STRUCT, FUNCT&REG BIOMOLECULES","Cochran,Jared Clinton",11,11,3.682,3.698,81.8,18.2,0,0,0
BIOT,680,SPECIALIZED TOPICS IN BIOT,"Magill,Nancy Gene",6,7,3.95,3.692,100,0,0,0,0
BUEX,531,INTRO TO BUSINESS ANALYTICS,"Acito,Franklin",74,80,3.592,3.775,64.9,35.1,0,0,0
BUEX,533,"DATA WAREHOUSING,MINING&VISUAL","Barsi Lopes,Alexandre",62,64,3.706,3.699,80.6,16.1,3.2,0,0
BUEX,533,"DATA WAREHOUSING,MINING&VISUAL","Barsi Lopes,Alexandre",74,76,3.484,3.573,64.9,29.7,2.7,0,0
BUEX,533,"DATA WAREHOUSING,MINING&VISUAL","Barsi Lopes,Alexandre",50,60,3.484,3.497,56,40,4,0,6
BUEX,594,EXP CRSE FOR MBA GLB EXEC TRCK,"Prabhakar,Bipin",46,50,3.322,3.568,65.2,21.7,4.3,0,2
BUEX,595,EXP CRSE FOR MBA GLB EXEC TRCK,"Venkataraman,Ramesh",80,80,3.845,3.775,87.5,12.5,0,0,0
BUEX,595,EXP CRSE FOR MBA GLB EXEC TRCK,"Venkataraman,Ramesh",62,62,3.848,3.773,83.9,16.1,0,0,0
BUEX,598,EXP CRSE FOR MBA GLB EXEC TRCK,"Prabhakar,Bipin",58,64,3.383,3.646,58.6,31,6.9,0,2
BUEX,504,COMPETITIVE STRATEGY,"Richards,Eric L.",64,68,3.828,3.878,78.1,21.9,0,0,0
BUKD,511,ORGANIZATNL DEVELOPMT & CHANGE,"Austrom,Douglas R.",90,100,3.7,3.673,77.8,20,0,2.2,0
BUKD,521,MNG ACCTG INFO FOR DEC-MAKING,"Hassell,John M.",78,90,3.421,3.6,43.6,56.4,0,0,2
BUKD,521,MNG ACCTG INFO FOR DEC-MAKING,"Smith,John Reed",54,54,3.319,3.595,33.3,63,3.7,0,0
BUKD,521,MNG ACCTG INFO FOR DEC-MAKING,"Beneish,Messod Daniel",72,72,3.511,3.69,44.4,55.6,0,0,0
BUKD,521,MNG ACCTG INFO FOR DEC-MAKING,"Beneish,Messod Daniel",70,74,3.557,3.677,51.4,48.6,0,0,0
BUKD,521,MNG ACCTG INFO FOR DEC-MAKING,"Zheng,Lin",64,78,3.497,3.575,46.9,53.1,0,0,4
BUKD,521,MNG ACCTG INFO FOR DEC-MAKING,"Smith,John Reed",80,80,3.628,3.713,65,35,0,0,0
BUKD,521,MNG ACCTG INFO FOR DEC-MAKING,"Hassell,John M.",72,78,3.539,3.646,55.6,44.4,0,0,0
BUKD,522,INFORMATION TECHNOLOGY,"Gerth,Tony",56,56,3.832,3.775,92.9,7.1,0,0,0
BUKD,522,INFORMATION TECHNOLOGY,"Gerth,Tony",68,70,3.921,3.761,100,0,0,0,0
BUKD,522,INFORMATION TECHNOLOGY,"Gerth,Tony",74,74,3.789,3.684,94.6,2.7,2.7,0,0
BUKD,522,INFORMATION TECHNOLOGY,"Gerth,Tony",60,62,3.873,3.634,93.3,6.7,0,0,0
BUKD,522,INFORMATION TECHNOLOGY,"Gerth,Tony",52,52,3.577,3.567,73.1,23.1,3.8,0,0
BUKD,522,INFORMATION TECHNOLOGY,"Gerth,Tony",54,54,3.722,3.57,81.5,14.8,3.7,0,0
BUKD,524,STRATEGIC ENTREPRENEURSHIP,"Rubin,Matthew J",80,84,3.933,3.78,100,0,0,0,0
BUKD,524,STRATEGIC ENTREPRENEURSHIP,"Rubin,Matthew J",38,38,3.847,3.666,89.5,10.5,0,0,0
BUKD,540,FINANCIAL MANAGEMENT,"Larsen Jr,Glen Albert",64,66,3.791,3.712,87.5,12.5,0,0,0
BUKD,540,FINANCIAL MANAGEMENT,"Larsen Jr,Glen Albert",64,66,3.631,3.598,59.4,40.6,0,0,0
BUKD,543,FINANCIAL ANALYS&FIRM VALUATN,"Beneish,Messod Daniel",80,86,3.638,3.703,67.5,32.5,0,0,4
BUKD,548,MANAGING INTELLECTUAL PROPERTY,"Lemper,Tim",34,34,3.653,3.746,70.6,29.4,0,0,0
BUKD,550,LAW & ETHICS IN BUSINESS,"Fort,Timothy L",74,74,3.665,3.768,73,27,0,0,0
BUKD,550,LAW & ETHICS IN BUSINESS,"Sellers,April Edwards",78,84,3.805,3.703,82.1,17.9,0,0,0
BUKD,550,LAW & ETHICS IN BUSINESS,"Prenkert,Jamie D",36,38,3.817,3.801,83.3,16.7,0,0,0
BUKD,550,LAW & ETHICS IN BUSINESS,"Prenkert,Jamie D",58,58,3.176,3.601,24.1,72.4,3.4,0,0
BUKD,555,A CLINIC ON GLOBAL TALENT MGMT,"Magjuka,Richard J.",76,76,3.976,3.708,100,0,0,0,0
BUKD,560,STRATEGIC MGMT & BUSINESS PLAN,"Schlegel,Fred H",60,68,3.807,3.717,86.7,13.3,0,0,2
BUKD,560,STRATEGIC MGMT & BUSINESS PLAN,"Anderson,Kyle Jay",74,80,3.559,3.628,56.8,43.2,0,0,0
BUKD,560,STRATEGIC MGMT & BUSINESS PLAN,"Anderson,Kyle Jay",42,42,3.529,3.595,57.1,42.9,0,0,0
BUKD,562,DEVELPG STRATEGIC CAPABILITIES,"Davis,Rachel",64,66,3.584,3.712,68.8,31.3,0,0,0
BUKD,562,DEVELPG STRATEGIC CAPABILITIES,"Davis,Rachel",88,90,3.416,3.582,50,45.5,2.3,0,0
BUKD,562,DEVELPG STRATEGIC CAPABILITIES,"McAllister,Susan",92,92,3.678,3.736,71.7,28.3,0,0,0
BUKD,563,INTEGRATIVE TEAM ORIENTED PROJ,"Taylor,David",66,68,4,3.708,100,0,0,0,0
BUKD,563,INTEGRATIVE TEAM ORIENTED PROJ,"Taylor,David",40,44,4,3.595,100,0,0,0,4
BUKD,565,THKG STRAT: GAME THRY/BUS STRT,"Cakirer,Kerem",6,6,3.117,3.899,16.7,83.3,0,0,0
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Talbott,John S",84,90,3.883,3.692,97.6,2.4,0,0,2
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Threlkeld,James Shannon",66,70,3.518,3.576,54.5,45.5,0,0,2
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Saxton,M Kim",44,44,3.805,3.64,81.8,18.2,0,0,0
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Threlkeld,James Shannon",44,46,3.182,3.422,50,36.4,0,9.1,0
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Mayer,James Mark",76,84,3.832,3.69,89.5,10.5,0,0,0
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Mayer,James Mark",82,84,3.683,3.564,75.6,24.4,0,0,2
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Walters,Rockney G.",88,92,3.907,3.757,88.6,11.4,0,0,0
BUKD,575,CROSS CULTURAL MGMT,"Garcia,P. Roberto",68,70,3.818,3.709,94.1,2.9,0,0,0
BUKD,580,OPERATIONS MANAGEMENT,"Lee,Peggy Daniels",80,86,3.828,3.676,90,7.5,0,2.5,0
BUKD,580,OPERATIONS MANAGEMENT,"Lee,Peggy Daniels",82,90,3.712,3.569,75.6,22,0,0,2
BUKD,735,SCM PROJ MGMT & PROCESS ANALYS,"Cutshall,Rex R.",58,58,3.721,3.55,89.7,6.9,0,0,0
BUKD,743,FINANCIAL RISK MANAGEMENT,"Masson,Dubos Joseph",64,68,3.838,3.66,87.5,12.5,0,0,0
BUKD,744,FINAN STRATEGY & CORP RESTRUCT,"Heron,Randall A.",80,82,3.488,3.685,60,37.5,0,0,0
BUKD,745,VALUATN & CAPITAL INVESTMENTS,"Masson,Dubos Joseph",46,52,3.948,3.74,100,0,0,0,2
BUKD,544,ADVERTISING AND PROMO MNGMT,"Palmer Jr,Paul",32,32,3.906,3.751,100,0,0,0,0
BUKD,574,PERFORMANCE DRIVEN PRICING,"Walters,Rockney G.",50,52,3.728,3.732,80,20,0,0,0
BUKD,714,INTERNATL COMPETITIVE STRATEGY,"Garcia,P. Roberto",66,66,3.812,3.624,84.8,15.2,0,0,0
BUKD,723,STRAT MGMT OF TECH & INNOVATN,"Covin,Jeffrey G",60,60,3.783,3.681,93.3,6.7,0,0,0
BUKD,723,STRAT MGMT OF TECH & INNOVATN,"Covin,Jeffrey G",42,44,3.833,3.733,90.5,9.5,0,0,0
BUKD,500,EXP COURSE FOR MBA PROGRAM,"Fort,Timothy L",56,58,3.968,3.749,100,0,0,0,0
BUKD,502,EXP COURSE FOR MBA PROGRAM,"Threlkeld,James Shannon",26,30,4,3.671,100,0,0,0,0
BUKD,520,EXP COURSE FOR MBA PROGRAM,"Kolovou,Tatiana Alkiviadis",30,30,4,3.658,100,0,0,0,0
BUKD,532,TOPICS IN BUSINESS CAPSTONE,"Magjuka,Richard J.",34,36,3.982,3.733,100,0,0,0,0
BUKD,571,EXP COURSE FOR MBA PROGRAM,"Powell,Philip T.",10,10,4,3.7,100,0,0,0,0
BUS,200,FOUNDATIONS OF ACCOUNTING,"Schrimper,Richard J.",152,165,2.924,2.966,21.7,53.3,23,.7,3
BUS,200,FOUNDATIONS OF ACCOUNTING,"Schrimper,Richard J.",148,166,2.969,3.054,27,43.2,29.7,0,8
BUS,200,FOUNDATIONS OF ACCOUNTING,"Schrimper,Richard J.",153,165,3.026,3.088,26.8,50.3,22.2,0,3
BUS,200,FOUNDATIONS OF ACCOUNTING,"Schrimper,Richard J.",148,167,3.056,2.88,20.3,64.9,14.9,0,8
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Glass,Kathrine",37,59,2.992,3.351,32.4,37.8,27,2.7,7
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",25,30,2.9,3.45,32,36,20,8,1
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",35,45,3.06,3.413,31.4,48.6,17.1,2.9,4
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",35,41,2.731,3.258,28.6,31.4,25.7,11.4,3
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",30,42,2.833,3.37,23.3,43.3,30,0,4
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",29,36,2.983,3.447,34.5,34.5,24.1,3.4,3
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",39,40,2.867,3.439,25.6,53.8,10.3,5.1,0
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",38,46,2.661,3.358,18.4,42.1,31.6,5.3,2
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",30,40,2.933,3.45,33.3,33.3,26.7,6.7,3
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",33,40,3.112,3.404,36.4,42.4,18.2,3,4
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",37,43,2.732,3.345,27,40.5,18.9,8.1,3
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",37,42,3.092,3.49,43.2,35.1,13.5,5.4,2
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",33,40,2.988,3.399,27.3,48.5,18.2,6.1,1
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",18,29,3.289,3.459,61.1,27.8,0,11.1,1
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",35,42,3.217,3.567,45.7,42.9,8.6,0,2
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",33,40,2.815,3.38,24.2,36.4,36.4,0,2
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",33,41,2.93,3.417,27.3,45.5,24.2,0,1
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",33,36,2.73,3.296,27.3,27.3,33.3,9.1,1
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",39,45,2.874,3.338,28.2,35.9,33.3,2.6,2
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",27,30,2.952,3.408,25.9,51.9,14.8,7.4,1
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",30,36,3.23,3.571,36.7,50,10,3.3,4
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",30,34,3.007,3.336,43.3,30,16.7,10,4
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Glass,Kathrine",44,60,2.995,3.441,31.8,38.6,29.5,0,6
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",40,43,2.838,3.475,22.5,47.5,25,5,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",40,43,2.89,3.476,20,52.5,22.5,5,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",38,44,2.8,3.408,23.7,44.7,23.7,5.3,2
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",38,45,2.837,3.424,23.7,44.7,26.3,5.3,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",40,41,2.71,3.413,20,52.5,15,5,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",36,41,2.917,3.444,30.6,41.7,16.7,11.1,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",37,45,2.819,3.4,24.3,45.9,18.9,8.1,3
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",40,45,2.693,3.395,20,45,25,5,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",39,44,2.731,3.33,23.1,38.5,28.2,5.1,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",38,49,2.845,3.358,34.2,28.9,26.3,10.5,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",39,45,2.697,3.37,23.1,35.9,28.2,10.3,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",39,46,2.864,3.344,23.1,48.7,23.1,2.6,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",36,47,2.806,3.31,22.2,44.4,25,8.3,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",41,46,2.854,3.429,22,48.8,24.4,2.4,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",35,43,2.96,3.344,34.3,48.6,5.7,8.6,2
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",39,44,2.779,3.408,25.6,38.5,25.6,10.3,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",40,42,2.9,3.441,27.5,45,20,5,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",40,43,3.303,3.577,42.5,47.5,10,0,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",40,43,3.19,3.537,42.5,40,17.5,0,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",39,41,3.115,3.501,33.3,51.3,12.8,2.6,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",39,44,2.897,3.385,33.3,33.3,23.1,2.6,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",37,40,3.07,3.461,35.1,43.2,16.2,2.7,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",36,42,2.692,3.306,8.3,52.8,36.1,2.8,3
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",38,43,3.039,3.417,28.9,47.4,18.4,5.3,1
BUS,207,INTRO TO MANAGRL ACCT-HONORS,"Miller,Brian Paul",43,50,3.405,3.742,44.2,53.5,2.3,0,1
BUS,207,INTRO TO MANAGRL ACCT-HONORS,"Miller,Brian Paul",39,50,3.462,3.744,53.8,46.2,0,0,3
BUS,207,INTRO TO MANAGRL ACCT-HONORS,"Miller,Brian Paul",43,52,3.486,3.801,46.5,53.5,0,0,0
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Butler,Terry",39,52,2.864,3.364,17.9,59,17.9,2.6,5
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Butler,Terry",46,53,2.913,3.415,19.6,60.9,17.4,2.2,4
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Glass,Kathrine",49,58,2.8,3.35,22.4,46.9,24.5,4.1,2
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Butler,Terry",48,56,2.96,3.434,29.2,45.8,25,0,4
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Butler,Terry",50,55,2.788,3.282,10,62,26,2,0
BUS,311,INTERMEDIATE ACCOUNTING I,"Twedt,Brady",48,52,2.985,3.497,22.9,56.3,18.8,0,2
BUS,311,INTERMEDIATE ACCOUNTING I,"Hagenberg,Tom",15,18,3.007,3.575,26.7,60,6.7,6.7,0
BUS,311,INTERMEDIATE ACCOUNTING I,"Crawley,Michael Joseph",47,57,3.196,3.608,29.8,63.8,6.4,0,3
BUS,311,INTERMEDIATE ACCOUNTING I,"Crawley,Michael Joseph",37,49,2.922,3.526,27,51.4,16.2,0,6
BUS,311,INTERMEDIATE ACCOUNTING I,"Twedt,Brady",42,52,2.845,3.519,28.6,38.1,26.2,7.1,1
BUS,311,INTERMEDIATE ACCOUNTING I,"Twedt,Brady",49,55,3.141,3.543,32.7,53.1,14.3,0,1
BUS,311,INTERMEDIATE ACCOUNTING I,"Crawley,Michael Joseph",47,56,2.847,3.458,23.4,44.7,29.8,0,3
BUS,311,INTERMEDIATE ACCOUNTING I,"Hagenberg,Tom",49,52,3.106,3.516,32.7,49,14.3,2,1
BUS,312,INTERMEDIATE ACCOUNTING II,"Arif,Salman",45,50,3.242,3.462,40,48.9,11.1,0,0
BUS,312,INTERMEDIATE ACCOUNTING II,"Pronobis,Paul Michael",21,26,2.738,3.418,28.6,42.9,14.3,9.5,0
BUS,312,INTERMEDIATE ACCOUNTING II,"Arif,Salman",41,46,2.646,3.285,9.8,51.2,34.1,0,3
BUS,312,INTERMEDIATE ACCOUNTING II,"Arif,Salman",41,48,3.183,3.481,36.6,48.8,14.6,0,2
BUS,325,COST ACCOUNTING,"Cook,Christopher Stephen",45,56,2.976,3.487,24.4,51.1,22.2,0,3
BUS,325,COST ACCOUNTING,"Rothenberg,Naomi",39,55,2.903,3.47,25.6,48.7,20.5,5.1,4
BUS,325,COST ACCOUNTING,"Cook,Christopher Stephen",40,60,2.885,3.446,12.5,60,25,2.5,4
BUS,325,COST ACCOUNTING,"Arvesen,Jerry",45,61,3.458,3.541,60,31.1,8.9,0,0
BUS,325,COST ACCOUNTING,"Rothenberg,Naomi",41,59,3.185,3.487,39,48.8,9.8,2.4,4
BUS,325,COST ACCOUNTING,"Brown,Jason L",45,51,2.962,3.536,24.4,51.1,22.2,0,3
BUS,325,COST ACCOUNTING,"Brown,Jason L",28,32,2.936,3.481,28.6,50,17.9,0,2
BUS,325,COST ACCOUNTING,"Brown,Jason L",48,53,3.058,3.504,25,58.3,16.7,0,0
BUS,329,TAXES AND DECISION MAKING,"Rego,Sonja Olhoft",46,51,2.996,3.435,37,39.1,15.2,6.5,0
BUS,329,TAXES AND DECISION MAKING,"Williams,Brian",46,49,2.972,3.422,28.3,52.2,13,2.2,1
BUS,329,TAXES AND DECISION MAKING,"Williams,Brian",44,53,3.032,3.478,18.2,61.4,20.5,0,1
BUS,329,TAXES AND DECISION MAKING,"Williams,Brian",39,53,3.121,3.418,25.6,61.5,12.8,0,4
