DEPARTMENT,COURSE,COURSE DESCRIPTION,INSTRUCTOR NAME,GPA GRADES,TOTAL GRADES,AVG SECT GPA,AVG STDNT CUM GPA,A%,B%,C%,D%,W
INFO,440,HUMAN ROBOT INTERACTION,"Sabanovic,Selma",38,43,3.842,3.406,86.8,10.5,2.6,0,1
INFO,453,COMPUTER & INFORMATION ETHICS,"Francisco,Matthew",51,61,3.492,3.236,66.7,21.6,9.8,0,2
INFO,453,COMPUTER & INFORMATION ETHICS,"Terrell,Jennifer Anne",48,56,3.144,3.202,43.8,41.7,6.3,6.3,2
INFO,453,COMPUTER & INFORMATION ETHICS,"Terrell,Jennifer Anne",50,58,2.966,3.101,34,48,10,2,1
INFO,453,COMPUTER & INFORMATION ETHICS,"Paolillo,John C.",47,54,3.191,2.981,29.8,53.2,17,0,3
INFO,453,COMPUTER & INFORMATION ETHICS,"Nippert-Eng,Christena",48,55,3.077,3.117,37.5,43.8,8.3,4.2,2
INFO,487,INTRO TO VIRTUAL HERITAGE,"Frischer,Bernard",7,8,3.243,2.986,57.1,14.3,28.6,0,1
INFO,491,CAPSTONE PROJECT INTERNSHIP,"Hottell,Matthew",23,23,3.987,3.477,100,0,0,0,0
INFO,501,INTRO TO INFORMATICS,"Rocha,Luis M.",18,19,3.461,3.555,44.4,55.6,0,0,0
INFO,519,INTRODUCTION TO BIOINFORMATICS,"Brendel,Volker",19,20,2.979,3.568,31.6,36.8,26.3,5.3,0
INFO,520,SECURITY FOR NETWORKED SYSTEMS,"Hill,Raquel Loran",13,19,3.169,3.373,53.8,23.1,23.1,0,2
INFO,523,BIG DATA APPLS & ANALYTICS,"Von Laszewski,Gregor",25,52,3.876,3.671,96,4,0,0,0
INFO,523,BIG DATA APPLS & ANALYTICS,"Von Laszewski,Gregor",28,51,3.768,3.003,92.9,3.6,0,0,4
INFO,525,ORG INFO & ECONOMICS SECURITY,"Camp,L Jean",13,20,3.923,3.431,92.3,7.7,0,0,0
INFO,527,MOBILE AND PERVASIVE DESIGN,"Shih,Patrick C",11,15,3.855,3.829,90.9,9.1,0,0,2
INFO,535,MGMT ACCESS USE BIG DATA,"Kouper,Inna",11,19,3.464,3.404,63.6,27.3,9.1,0,0
INFO,535,MGMT ACCESS USE BIG DATA,"Kouper,Inna",36,51,3.367,3.3,44.4,44.4,11.1,0,4
INFO,537,LEGL&SOCL INFRMTCS OF SECURITY,"Patil,Sameer",7,8,3.286,3.625,42.9,42.9,14.3,0,0
INFO,540,HUMAN ROBOT INTERACTION,"Sabanovic,Selma",10,11,3.87,3.811,90,10,0,0,0
INFO,541,INTERACTION DESIGN PRACTICE,"Siegel,Martin A",44,44,3.891,3.828,93.2,6.8,0,0,0
INFO,542,FOUNDATIONS OF HCI,"Ekbia,Hamid",51,51,3.778,3.837,90.2,9.8,0,0,0
INFO,549,ADVANCED PROTOTYPING,"Su,Norman",45,46,3.773,3.783,80,20,0,0,0
INFO,590,TOPICS IN INFORMATICS,"Paolillo,John C.",11,26,3.855,3.669,90.9,9.1,0,0,0
INFO,590,TOPICS IN INFORMATICS,"Ding,Ying",17,33,4,3.65,100,0,0,0,0
INFO,590,TOPICS IN INFORMATICS,"Ding,Ying",15,18,3.953,3.717,93.3,6.7,0,0,0
INFO,590,TOPICS IN INFORMATICS,"Ahn,Yong Yeol",46,60,3.728,3.636,91.3,2.2,2.2,0,0
INFO,590,TOPICS IN INFORMATICS,"Luciano,Joanne Sylvia",19,44,3.805,3.542,78.9,21.1,0,0,0
INFO,590,TOPICS IN INFORMATICS,"Kurban,Hasan",45,69,3.58,3.459,84.4,2.2,6.7,2.2,3
INFO,590,TOPICS IN INFORMATICS,"Luciano,Joanne Sylvia",44,55,3.859,3.645,93.2,2.3,4.5,0,0
INFO,590,TOPICS IN INFORMATICS,"Luciano,Joanne Sylvia",21,28,3.81,3.624,85.7,9.5,4.8,0,0
INFO,590,TOPICS IN INFORMATICS,"Ding,Ying",151,182,3.974,3.526,97.4,2.6,0,0,1
INFO,590,TOPICS IN INFORMATICS,"Malbasa,Vel",60,80,3.782,3.474,86.7,11.7,0,0,4
INFO,590,TOPICS IN INFORMATICS,"Blevis,Eli B.",18,24,3.822,3.821,88.9,11.1,0,0,0
INFO,590,TOPICS IN INFORMATICS,"Medina,Eden",10,10,4,3.92,100,0,0,0,0
INFO,590,TOPICS IN INFORMATICS,"Blevis,Eli B.",15,19,3.873,3.807,93.3,6.7,0,0,0
INFO,590,TOPICS IN INFORMATICS,"Siegel,Martin A",19,19,3.9,3.761,94.7,5.3,0,0,0
INFO,590,TOPICS IN INFORMATICS,"Brown,Travis Jason",27,33,3.819,3.785,85.2,14.8,0,0,0
INFO,590,TOPICS IN INFORMATICS,"Ahn,Yong Yeol",13,31,3.977,3.718,100,0,0,0,0
INFO,591,GRADUATE INTERNSHIP,"Tang,Haixu",11,12,4,3.734,100,0,0,0,0
INFO,601,INTRODUCTN TO COMPLEX SYSTEMS,"Radicchi,Filippo",14,18,3.957,3.778,100,0,0,0,1
INFO,604,HUMAN COMPTR INTERCT DSGN THRY,"Stolterman Bergqvist,Erik Agnar",25,26,3.872,3.816,92,8,0,0,1
INFO,699,INDEPENDENT STUDY-INFORMATICS,"Tang,Haixu",8,10,3.963,3.681,100,0,0,0,0
INFO,699,INDEPENDENT STUDY-INFORMATICS,"Tang,Haixu",7,8,3.9,3.854,85.7,14.3,0,0,0
INFO,699,INDEPENDENT STUDY-INFORMATICS,"Siegel,Martin A",6,15,4,3.794,100,0,0,0,0
INFO,790,INFORMATICS RESEARCH ROTATION,"Siegel,Martin A",16,19,4,3.822,100,0,0,0,0
INFO,101,TECH LEADERSHIP & INNOVATION,"Iruoje,Tiana",26,28,3.696,3.346,88.5,3.8,3.8,0,1
INFO,101,TECH LEADERSHIP & INNOVATION,"Iruoje,Tiana",23,23,3.465,3.08,78.3,8.7,0,8.7,0
INST,100,BEGINNING HINDI I,"Singh,Kashika",10,11,3.7,3.184,70,30,0,0,1
INTL,100,INTRO TO INTERNATIONAL STUDIES,"Banai,Hussein",114,147,3.081,3.074,48.2,30.7,10.5,6.1,17
INTL,100,INTRO TO INTERNATIONAL STUDIES,"Bovingdon,Gardner",149,173,2.739,3.004,28.2,38.9,21.5,2,4
INTL,102,CLIMATE CHANGE-INTL STUDIES,"O'Reilly,Jessica Leigh",35,38,3.434,3.084,60,34.3,2.9,0,2
INTL,202,GLOBAL HEALTH AND ENVIRONMENT,"Kane,Stephanie C.",59,64,3.02,3.096,44.1,32.2,13.6,5.1,1
INTL,202,GLOBAL HEALTH AND ENVIRONMENT,"Long,Yan",41,49,3.022,2.837,34.1,46.3,12.2,7.3,3
INTL,203,GLOBAL DEVELOPMENT,"Steinberg,Jessica",73,94,2.86,3.116,30.1,35.6,28.8,2.7,8
INTL,204,HUMAN RIGHTS AND INTERNATL LAW,"Gilligan,Emma L.",57,69,3.361,3.219,36.8,61.4,1.8,0,3
INTL,204,HUMAN RIGHTS AND INTERNATL LAW,"Rana,Shruti",20,24,3.745,3.625,85,15,0,0,3
INTL,204,HUMAN RIGHTS AND INTERNATL LAW,"Siqueira,Andrea Dalledone",124,148,3.181,3.091,37.9,49.2,8.9,1.6,3
INTL,205,CULTURE AND POLITICS,"Nemes,Peter",56,63,3.289,3.112,55.4,28.6,14.3,1.8,2
INTL,205,CULTURE AND POLITICS,"Kousaleos,Nicole Serena",45,50,3.602,3.138,82.2,8.9,2.2,2.2,1
INTL,206,PEACE AND CONFLICT,"Hosur Suhas,Prashant",49,70,2.49,3.119,26.5,26.5,26.5,10.2,12
INTL,210,DIPLOMACY SECURITY GOVERNANCE,"Waters,Timothy William",34,48,3.126,3.228,35.3,50,14.7,0,5
INTL,210,DIPLOMACY SECURITY GOVERNANCE,"Bell,Andrew Michael",30,38,3.153,3.167,30,60,6.7,0,1
INTL,220,GLOBAL CONNECTIONS,"Nemes,Peter",56,66,2.966,3.119,25,53.6,16.1,5.4,4
INTL,222,GLOBAL HEALTH CONNECTIONS,"Siqueira,Andrea Dalledone",57,68,3.337,3.084,50.9,40.4,5.3,1.8,1
INTL,300,TOPICS IN INTERNATIONAL STDS,"Zirogiannis,Nikolaos",6,7,3.45,3.743,50,50,0,0,0
INTL,300,TOPICS IN INTERNATIONAL STDS,"Zadoff,Mirjam",22,24,3.823,3.541,90.9,4.5,4.5,0,0
INTL,300,TOPICS IN INTERNATIONAL STDS,"Spechler,Dina R.",19,26,2.632,3.152,21.1,36.8,26.3,15.8,3
INTL,302,ADV TOPICS IN GLBL HLTH & ENV,"Long,Yan",11,17,3.455,3.358,54.5,36.4,9.1,0,3
INTL,302,ADV TOPICS IN GLBL HLTH & ENV,"Kane,Stephanie C.",26,33,3.465,3.309,53.8,42.3,3.8,0,1
INTL,303,ADV TOPICS IN GLBL DEVELOPMENT,"Stein,Elizabeth",31,35,3.026,3.547,32.3,51.6,9.7,3.2,1
INTL,303,ADV TOPICS IN GLBL DEVELOPMENT,"Schmitz,Volker",8,12,3.463,3.399,62.5,25,12.5,0,1
INTL,304,ADV TPCS IN HUM RGHTS/INTL LAW,"Kousaleos,Nicole Serena",43,48,3.791,3.394,93,2.3,0,0,0
INTL,305,ADV TOPICS IN CULTURE&POLITICS,"Nemes,Peter",21,27,3.51,3.28,66.7,28.6,0,0,4
INTL,305,ADV TOPICS IN CULTURE&POLITICS,"Graves,Margaret Susanna",18,20,3.078,3.261,38.9,38.9,16.7,5.6,1
INTL,305,ADV TOPICS IN CULTURE&POLITICS,"Todd,Meagan Lucinda",15,20,3.2,3.214,46.7,40,6.7,0,0
INTL,306,ADV TOPICS IN PEACE & CONFLICT,"Ibrahim,Nur Amali",31,34,3.381,3.314,51.6,41.9,3.2,3.2,1
INTL,310,ADV TPCS IN DIPL SECURITY GOV,"Minton,Mark Clements",29,33,3.717,3.311,75.9,24.1,0,0,1
INTL,310,ADV TPCS IN DIPL SECURITY GOV,"Scheuerman,William",31,33,3.184,3.334,51.6,22.6,19.4,6.5,0
INTL,315,RSRCH DESIGN IN INTL STUDIES,"Allendorf,Keera",31,35,2.981,3.272,29,51.6,12.9,3.2,1
INTL,315,RSRCH DESIGN IN INTL STUDIES,"Steinberg,Jessica",31,35,3.158,3.32,32.3,48.4,19.4,0,2
INTL,400,INTL STUDIES CAPSTONE SEMINAR,"Gilligan,Emma L.",13,16,2.877,3.186,30.8,53.8,0,7.7,1
INTL,400,INTL STUDIES CAPSTONE SEMINAR,"Kousaleos,Nicole Serena",11,15,3.582,3.124,90.9,0,0,0,2
INTL,420,GLOBAL SUSTAINABILITY STUDIES,"O'Reilly,Jessica Leigh",16,18,3.506,3.213,81.3,6.3,6.3,0,1
INTL,424,WAR AND PEACE,"Bell,Andrew Michael",14,21,3.336,3.519,35.7,64.3,0,0,0
INTL,426,ADVANCD TOPICS IN INTL STUDIES,"Ekbia,Hamid",6,7,3.5,3.242,50,50,0,0,0
INTL,370,TOPICS WITH SVC LRNING IN INTL,"Kalentzidou,Olga",12,13,3.675,3.464,75,25,0,0,0
INTL,390,INDIV READINGS IN INTL STUDIES,"Dunn,Elizabeth Cullen",6,8,3.667,3.537,66.7,33.3,0,0,0
JSTU,216,ISRAELI INEQUALITY IN CONTEXT,"Khazzoom,Aziza",9,11,3.656,3.343,88.9,11.1,0,0,0
JSTU,100,ELEMENTARY MODERN HEBREW I,"Romashov,Dmitry",16,19,2.925,2.893,43.8,18.8,31.3,6.3,1
JSTU,100,ELEMENTARY MODERN HEBREW I,"Romashov,Dmitry",15,17,3.2,2.942,33.3,53.3,13.3,0,2
JSTU,100,ELEMENTARY MODERN HEBREW I,"Romashov,Dmitry",12,17,3.442,3.137,50,41.7,8.3,0,3
JSTU,200,INTERMEDIATE MODERN HEBREW I,"Maoz-Levy,Michal",8,8,3.213,3.524,25,75,0,0,0
JSTU,200,INTERMEDIATE MODERN HEBREW I,"Maoz-Levy,Michal",8,12,2.675,3.249,0,75,25,0,0
JSTU,200,INTERMEDIATE MODERN HEBREW I,"Weiss,Ayelet",8,8,2.95,3.26,25,50,12.5,12.5,0
JSTU,300,ADVANCED MODERN HEBREW I,"Maoz-Levy,Michal",6,7,3.05,3.471,33.3,33.3,33.3,0,1
JSTU,500,TOPICS IN JEWISH STUDIES,"Khazzoom,Aziza",6,6,3.9,3.925,100,0,0,0,0
JSTU,595,DIRECTED RDGS IN JEWISH STDS,"Imhoff,Sarah",6,6,3.75,3.911,100,0,0,0,0
JSTU,251,JEWSH HIST:BIBLE TO SPAN EXPUL,"Ifft Decker,Sarah",19,23,3.742,3.45,78.9,21.1,0,0,2
JSTU,254,"ISRAEL:HISTORY,SOCIETY,CULTURE","Zadoff,Noam",17,21,3.3,3.131,47.1,47.1,0,5.9,1
JSTU,303,ARTS&HUMANITIES TPCS-JEWISH,"Mastnjak,Nathan Robert",9,12,3.1,3.164,33.3,33.3,33.3,0,1
JSTU,304,SOCIAL&HISTORICAL TPCS-JEWISH,"Jikeli,Gunther",8,8,2.713,2.777,25,37.5,25,12.5,0
JSTU,320,RABBINIC JUD: LIT AND BELIEFS,"Mokhtarian,Jason Sion",11,14,3.245,3.089,45.5,36.4,18.2,0,0
LAMP,216,LAMP SOPH SEM: BUS/HUMANITIES,"Douglas,Bruce James",18,21,3.444,3.714,50,44.4,5.6,0,1
LAMP,216,LAMP SOPH SEM: BUS/HUMANITIES,"Spang,Rebecca Lee",18,18,3.167,3.625,50,44.4,0,0,0
LAMP,316,LAMP JR SEM: ANALYT PROB SOLVG,"Summers,Nikolas Edward",31,32,3.981,3.563,100,0,0,0,0
LAMP,416,LAMP SR SEM: LIB ARTS & MGMT,"Metzler,Eric",16,21,3.669,3.782,68.8,31.3,0,0,0
LAMP,416,LAMP SR SEM: LIB ARTS & MGMT,"Adams,Michael Paul",15,16,3.9,3.643,100,0,0,0,1
LATS,101,INTRO TO LATINO STUDIES,"Lemus,Sergio",15,21,3.853,3.286,93.3,6.7,0,0,1
LATS,102,INTRODUCTION TO LATINO HISTORY,"Lemus,Sergio",21,28,3.476,2.903,61.9,33.3,0,0,0
LATS,104,LATINAS IN THE UNITED STATES,"Martinez,Sylvia",17,20,3.571,3.168,64.7,29.4,5.9,0,1
LATS,200,AMERICAN BORDERLANDS,"Ramirez,Javier Gerardo",39,45,3.218,3.24,51.3,30.8,12.8,2.6,1
LATS,220,INTRO TO LATINO LITERATURE,"Varon,Alberto",23,29,3.235,3.036,43.5,47.8,4.3,0,2
LATS,398,A & H TOPICS IN LATINO STUDIES,"Morales,Eric César",26,28,3.473,3.188,53.8,38.5,7.7,0,2
LAW,501,CONTRACTS,"Ochoa,Christiana",48,48,3.29,3.267,29.2,68.8,2.1,0,0
LAW,501,CONTRACTS,"Foohey,Pamela",64,64,3.295,3.281,29.7,68.8,1.6,0,0
LAW,501,CONTRACTS,"Foohey,Pamela",11,12,3.645,3.631,72.7,27.3,0,0,0
LAW,501,CONTRACTS,"Mattioli,Michael",55,57,3.304,3.262,30.9,69.1,0,0,1
LAW,501,CONTRACTS,"Mattioli,Michael",7,10,3.671,3.612,71.4,28.6,0,0,1
LAW,504,INTRODUCTION TO LAW,"Gjerdingen,Donald H.",15,15,3.88,3.663,100,0,0,0,0
LAW,511,CRIMINAL LAW,"Hoffmann,Joseph L.",72,73,3.304,3.26,20.8,79.2,0,0,1
LAW,511,CRIMINAL LAW,"Scott,Ryan W.",96,97,3.3,3.28,28.1,71.9,0,0,0
LAW,515,PROJECT MANAGEMENT FOR LAWYERS,"Quintanilla,Victor David",14,17,3.95,3.5,92.9,7.1,0,0,0
LAW,524,REPRESENTING THE STATE,"Fisher,Thomas Molnar",9,10,3.511,3.315,44.4,55.6,0,0,0
LAW,531,TORTS,"Brown,Kevin D.",39,41,3.3,3.283,33.3,64.1,2.6,0,0
LAW,531,TORTS,"Gjerdingen,Donald H.",8,8,3.775,3.73,100,0,0,0,0
LAW,531,TORTS,"Madeira,Jody Lynee",74,76,3.289,3.265,32.4,64.9,2.7,0,1
LAW,531,TORTS,"Gjerdingen,Donald H.",36,36,3.297,3.274,22.2,77.8,0,0,0
LAW,533,CIVIL PROCEDURE,"Geyh,Charles Gardner",59,60,3.288,3.302,32.2,64.4,3.4,0,0
LAW,533,CIVIL PROCEDURE,"Orenstein,Aviva Anne",54,56,3.298,3.225,35.2,61.1,3.7,0,1
LAW,533,CIVIL PROCEDURE,"Quintanilla,Victor David",56,56,3.298,3.289,33.9,62.5,3.6,0,0
LAW,534,PROCEDURE 2,"Parrish,Austen",48,49,3.408,3.444,41.7,56.3,2.1,0,0
LAW,536,HEALTH LAW,"Gamage,David",13,17,3.554,3.381,46.2,53.8,0,0,1
LAW,537,NONPROFIT LEGAL CLINIC,"Prusak,Jennifer Sarah",8,8,3.925,3.57,100,0,0,0,0
LAW,540,AFTER ATROCITIES:,"Istrabadi,Feisal Amin",13,14,3.569,3.434,61.5,38.5,0,0,0
LAW,542,LEGAL RESEARCH & WRITING,"Goodman,Sophia C.",22,22,3.305,3.351,31.8,68.2,0,0,0
LAW,542,LEGAL RESEARCH & WRITING,"Downey,Robert Edmund",21,21,3.3,3.27,28.6,71.4,0,0,0
LAW,542,LEGAL RESEARCH & WRITING,"Goodman,Sophia C.",21,21,3.143,3.297,23.8,66.7,9.5,0,0
LAW,542,LEGAL RESEARCH & WRITING,"Daghe,Laura B.",21,22,3.357,3.221,28.6,71.4,0,0,0
LAW,542,LEGAL RESEARCH & WRITING,"Downey,Robert Edmund",22,22,3.286,3.239,27.3,72.7,0,0,0
LAW,542,LEGAL RESEARCH & WRITING,"Reichard,Cynthia Jean",19,21,3.268,3.162,31.6,68.4,0,0,1
LAW,542,LEGAL RESEARCH & WRITING,"Reichard,Cynthia Jean",21,21,3.281,3.306,28.6,66.7,4.8,0,0
LAW,542,LEGAL RESEARCH & WRITING,"Daghe,Laura B.",21,21,3.214,3.308,23.8,66.7,9.5,0,0
LAW,550,WILDLIFE LAW,"Fischman,Robert L",11,12,3.427,3.179,54.5,36.4,9.1,0,0
LAW,561,ENTREPRENEURSHIP LAW CLINIC,"Need,Mark E",8,8,3.925,3.359,100,0,0,0,0
LAW,564,LITIGATION,"Boshkoff,Ellen Elizabeth",16,21,3.606,3.422,62.5,37.5,0,0,0
LAW,564,LITIGATION,"Rosiello,Michael",13,16,3.423,3.454,30.8,69.2,0,0,0
LAW,564,LITIGATION,"Lahn,Seth Michael",7,8,4,3.486,100,0,0,0,0
LAW,575,CONST DESIGN MULTIET COUNTRIES,"Williams,David Clair",13,14,3.623,3.434,76.9,15.4,7.7,0,0
LAW,587,INFORMATION SECURITY LAW,"Cate,Fred H.",19,19,3.458,3.37,47.4,52.6,0,0,0
LAW,590,ENTERTAINMENT LAW,"Meitus,Robert Shannon",11,13,3.727,3.346,72.7,27.3,0,0,0
LAW,601,CRIMINAL PROCEDURE:INVESTIGATN,"Morrison,Timothy Marshall",31,32,3.384,3.329,25.8,74.2,0,0,0
LAW,602,CRIMINAL PROCEDURE:  TRIAL,"Scott,Ryan W.",46,47,3.407,3.389,41.3,58.7,0,0,0
LAW,603,REMEDIES,"Conrad,Stephen A.",12,19,3.867,3.341,91.7,8.3,0,0,0
LAW,606,CIVIL RIGHTS,"Sanders,Steve",26,30,3.385,3.378,38.5,61.5,0,0,0
LAW,614,THE LEGAL PROFESSION,"Wallace,Shana",21,21,3.3,3.348,28.6,71.4,0,0,0
LAW,620,NEGOTIATIONS,"Hoeksema Jr,James H",12,15,3.525,3.298,50,50,0,0,0
LAW,620,NEGOTIATIONS,"Ardery,Samuel Richard",18,20,3.628,3.341,77.8,22.2,0,0,0
LAW,634,ADVANCED CONSTITUTIONAL LAW,"Lovelace Jr,Herbert Timothy",9,11,3.678,3.405,77.8,22.2,0,0,0
LAW,639,ADVANCED LEGAL RESEARCH,"Ahlbrand,Ashley Ames",26,27,3.619,3.479,69.2,26.9,3.8,0,0
LAW,645,TRUSTS & WILLS,"Stake,Jeffrey E.",49,59,3.4,3.367,40.8,57.1,2,0,1
LAW,650,INTRO TO INCOME TAXATION,"Lanham,Alexis D",60,65,3.347,3.407,33.3,65,1.7,0,1
LAW,653,CORPORATIONS,"Fletcher,Gina-Gail S.",78,84,3.376,3.392,37.2,62.8,0,0,0
LAW,654,PRODUCTS LIABILITY,"Madeira,Jody Lynee",19,23,3.584,3.427,63.2,36.8,0,0,0
LAW,658,THE LAW AND EDUCATION,"Matthews,Catherine LeAnn",14,16,3.5,3.416,50,50,0,0,0
LAW,659,AMERICAN LEGAL HISTORY,"Conrad,Stephen A.",9,11,3.867,3.32,100,0,0,0,0
LAW,662,COPYRIGHT LAW,"Leaffer,Marshall Allin",26,26,3.581,3.449,61.5,38.5,0,0,0
LAW,663,LABOR LAW 1,"Dau-Schmidt,Kenneth Glenn",11,13,3.673,3.399,72.7,27.3,0,0,1
LAW,663,LABOR LAW 1,"Dau-Schmidt,Kenneth Glenn",8,9,3.7,3.318,62.5,37.5,0,0,0
LAW,665,INTERNATIONAL LAW,"Waters,Timothy William",14,14,3.414,3.35,57.1,35.7,7.1,0,0
LAW,666,INTERNATIONAL SECURITIES LAW,"Hicks,J. William",12,13,3.333,3.371,33.3,66.7,0,0,0
LAW,668,CONSTITUTIONAL LAW II,"Johnsen,Dawn Elizabeth",21,22,3.676,3.483,76.2,23.8,0,0,0
LAW,668,CONSTITUTIONAL LAW II,"Conkle,Daniel O.",36,39,3.392,3.382,41.7,58.3,0,0,0
LAW,669,IMMIGRATION LAW,"Lanham,Alexis D",26,28,3.385,3.225,50,50,0,0,0
LAW,670,SALES,"Hughes,Sarah Jane",22,25,3.582,3.432,63.6,36.4,0,0,0
LAW,691,FAMILY&CHLDRN MEDIATION CLINIC,"Applegate,Amy",6,6,4,3.46,100,0,0,0,0
LAW,708,PRIVACY LAW,"Tomain,Joseph A",18,21,3.306,3.435,33.3,55.6,11.1,0,1
LAW,708,PRIVACY LAW,"Tomain,Joseph A",7,10,2.329,2.882,14.3,57.1,0,0,0
LAW,709,TRANSACTION DRAFTING,"Need,Mark E",19,20,3.563,3.41,57.9,42.1,0,0,0
LAW,713,ADMINISTRATIVE LAW,"Craig,Paul P.",21,26,3.286,3.328,38.1,52.4,9.5,0,0
LAW,720,ADVANCED TRIAL PRACTICE,"Diekhoff,Mary Ellen",6,6,4,3.615,100,0,0,0,0
LAW,722,TRIAL ADVOCACY,"Kellams,Marc Reed",8,10,3.888,3.419,100,0,0,0,0
LAW,723,EVIDENCE,"Orenstein,Aviva Anne",119,125,3.368,3.38,42.9,54.6,2.5,0,0
LAW,725,BANKRUPTCY,"Foohey,Pamela",25,28,3.42,3.322,36,64,0,0,1
LAW,726,INTELLECTL PROPERTY ANTITRUST,"Knebel,Donald",14,14,3.7,3.63,78.6,21.4,0,0,0
LAW,729,ANTITRUST LAW 1,"Wallace,Shana",32,35,3.259,3.396,34.4,56.3,9.4,0,0
LAW,735,INTERNATIONAL BUS TRANSACTIONS,"Buxbaum,Hannah",29,30,3.624,3.53,65.5,34.5,0,0,0
LAW,743,PATENT LAW,"Janis,Mark David",15,16,3.487,3.427,46.7,53.3,0,0,0
LAW,745,CONFLICT OF LAWS,"Buxbaum,Hannah",32,39,3.441,3.458,59.4,37.5,3.1,0,0
LAW,748,COMPARATIVE LAW,"Lanham,Alexis D",14,15,3.407,3.462,42.9,57.1,0,0,0
LAW,751,SURV OF INTELLECTUAL PROPERTY,"Leaffer,Marshall Allin",20,22,3.565,3.391,55,45,0,0,0
LAW,755,EUROPEAN UNION LAW,"Craig,Paul P.",11,16,3.327,3.248,27.3,72.7,0,0,0
LAW,756,"RACE, AMER SOCIETY & THE LAW","Lovelace Jr,Herbert Timothy",7,7,3.857,3.456,85.7,14.3,0,0,0
LAW,771,MEDIATION,"Stafford,Catherine Berg",7,7,3.829,3.591,100,0,0,0,0
LAW,782,INTRO TO ENVIRONMENTAL LAW,"Barnes,A James",13,14,3.462,3.332,46.2,53.8,0,0,0
LAW,789,FEMINIST JURISPRUDENCE,"Williams,Susan H.",11,12,3.427,3.434,45.5,54.5,0,0,0
LAW,690,SEMINAR IN CORPORATE LAW,"Fletcher,Gina-Gail S.",19,20,3.679,3.437,78.9,21.1,0,0,1
LAW,714,SEMINAR ON JUDICIAL CONDUCT,"Geyh,Charles Gardner",18,18,3.739,3.349,72.2,27.8,0,0,0
LAW,730,SEM IN INTELLECTUAL PROPERTY,"Janis,Mark David",11,12,3.536,3.313,45.5,54.5,0,0,0
LAW,736,SEM CONST LAW: CONGRS/PRESIDNT,"Johnsen,Dawn Elizabeth",15,16,3.787,3.407,86.7,13.3,0,0,1
LAW,766,SEMINAR IN CHILDREN & THE LAW,"Levesque,Roger J. R.",16,18,3.838,3.312,93.8,0,6.3,0,0
LAW,773,SEMINAR IN TAX POLICY,"Gamage,David",11,12,3.745,3.437,90.9,9.1,0,0,0
LAW,776,SEMINAR IN CRIMINAL LAW,"Hoffmann,Joseph L.",20,20,3.875,3.496,95,5,0,0,0
LAW,797,SEMINAR IN PHILOSOPHY OF LAW,"Conrad,Stephen A.",10,14,3.97,3.417,100,0,0,0,0
LAW,799,SEM CONST LAW: CIVIC CONSTLSM,"Bell,Jeannine",12,12,3.658,3.39,83.3,16.7,0,0,0
LING,103,INTROD TO THE ST OF LANGUAGE,"Bunger,Ann Clinton",72,84,3.168,3.236,36.1,48.6,11.1,1.4,7
LING,203,INTRO TO LINGUISTIC ANALYSIS,"Zhang,Yiwen",28,34,3.654,3.583,71.4,21.4,7.1,0,3
LING,203,INTRO TO LINGUISTIC ANALYSIS,"Lotven,Samson Alexander",31,34,3.255,3.245,41.9,41.9,12.9,3.2,1
LING,306,PHONETICS,"Hsiao,Chien-Han",19,24,3.447,3.134,73.7,15.8,5.3,0,3
LING,307,PHONOLOGY,"Cavar,Malgorzata",15,18,3.627,3.588,66.7,33.3,0,0,1
LING,310,SYNTAX,"Bunger,Ann Clinton",18,19,3.322,3.458,55.6,27.8,16.7,0,1
LING,315,INTRO TO SOCIOLINGUISTICS,"Filimonova,Valentyna",17,22,3.359,3.303,70.6,17.6,0,5.9,3
LING,325,SEMANTICS,"Grano,Thomas Angelo",34,36,3.306,3.388,47.1,38.2,14.7,0,1
LING,441,FIELD METHODS IN SOCIOLINGUIST,"Auger,Julie",10,10,2.96,3.189,20,70,0,0,0
LING,503,INTRO TO LING FOR GRAD STUDENT,"Kitagawa,Yoshihisa",14,20,3.721,3.888,78.6,21.4,0,0,0
LING,530,INTRO TO HISTRCAL LINGUISTICS,"Shrager,Miriam",6,6,4,3.857,100,0,0,0,0
LING,542,PHONOLOGICAL ANALYSIS,"Davis,Stuart",14,15,3.593,3.772,57.1,42.9,0,0,1
LING,543,SYNTACTIC ANALYSIS,"Kitagawa,Yoshihisa",19,23,3.511,3.746,57.9,36.8,5.3,0,1
LING,555,PROGRAMMNG FOR COMPUTATNL LING,"Mohamed,Emad Soliman",15,18,3.753,3.715,73.3,26.7,0,0,1
LING,615,CORPUS LINGUISTICS,"Mohamed,Emad Soliman",6,10,4,3.782,100,0,0,0,0
LING,641,ADVANCED PHONETICS,"De Jong,Kenneth J.",12,14,3.975,3.612,100,0,0,0,0
LING,645,ADV NATURAL LANGUAGE PROCSSNG,"Cavar,Damir",9,11,3.967,3.849,100,0,0,0,0
LING,646,ADVANCED SEMANTICS,"Grano,Thomas Angelo",6,7,4,3.929,100,0,0,0,0
LTAM,101,ELEMENTARY HAITIAN CREOLE I,"Tezil,David",14,15,3.857,3.219,85.7,14.3,0,0,0
LTAM,201,INTERMEDIATE HAITIAN CREOLE I,"Tezil,David",10,10,3.41,3.231,80,10,0,0,0
LTAM,210,THE LATIN AMERICAN EXPERIENCE,"Castaneda,Quetzil E",12,20,3.208,3.197,58.3,25,8.3,8.3,1
